MAROB_ID_1,MAROB_ID_2,messzeit,kennung,geogr_breite,geogr_laenge,horizontale_sicht,wetter2,Score
8765522,8826865,1,1,0.9395227492140101,0.9930924954370347,1.0,1.0,0.9887692074418407
8765522,8765503,1,1,1.0,1.0,1.0,1.0,1.0
8826904,8826865,1,1,1.0,1.0,1.0,1.0,1.0
8826904,8765503,1,1,0.9395227492140101,0.9930924954370347,1.0,1.0,0.9887692074418407
8826904,8765522,1,1,0.9395227492140101,0.9930924954370347,1.0,1.0,0.9887692074418407
8765295,8764676,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8826040,8764676,1,1,1.0,1.0,1.0,1.0,1.0
8826040,8765295,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8826700,8764676,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8826700,8765295,1,1,1.0,1.0,1.0,0.0,0.8333333333333334
8826700,8826040,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8773460,8773442,1,1,1.0,1.0,1.0,1.0,1.0
8770785,8771897,1,1,1.0,1.0,1.0,1.0,1.0
8826060,8826670,1,1,0.9997227795604651,0.9997227795604651,1.0,1.0,0.9999075931868218
8765299,8826670,1,1,0.47250450840610136,1.3981009838499707e-06,1.0,0.0,0.5787509844178476
8765299,8826060,1,1,0.4861926537901219,1.236848304590732e-06,1.0,1.0,0.7476989817730713
8764705,8826670,1,1,0.4861926537901219,1.6784953837823988e-06,1.0,1.0,0.7476990553809175
8764705,8826060,1,1,0.5,1.4861384957513776e-06,1.0,1.0,0.7500002476897493
8764705,8765299,1,1,0.9997227795604651,0.9993763620805105,1.0,1.0,0.9998498569401626
8765277,8764695,1,1,0.9988915792636798,0.9997227795604648,1.0,1.0,0.9997690598040241
8826091,8764695,1,1,0.0625,0.002939935053537342,1.0,1.0,0.6775733225089229
8826091,8765277,1,1,0.0697530446149985,0.0027120509551013094,1.0,1.0,0.6787441825950167
8826674,8764695,1,1,0.0625,0.002500443982469539,1.0,1.0,0.6775000739970782
8826674,8765277,1,1,0.0697530446149985,0.0023040695794416433,1.0,0.0,0.5120095190324068
8826674,8826091,1,1,1.0,0.9988915792636798,1.0,1.0,0.9998152632106132
8826661,8765269,1,1,0.33272449830183387,3.2717000196430395e-05,1.0,0.0,0.5554595358836718
8826037,8765269,1,1,0.3099269249847462,3.640257421372877e-05,1.0,1.0,0.7183272212598266
8826037,8826661,1,1,0.9988915792636801,0.9997227795604656,1.0,1.0,0.9997690598040242
8764674,8765269,1,1,1.0,0.9988915792636806,1.0,1.0,0.9998152632106135
8764674,8826661,1,1,0.33272449830183387,4.0480875000126295e-05,1.0,1.0,0.7221274965294724
8764674,8826037,1,1,0.3099269249847462,4.4991126015961084e-05,1.0,1.0,0.7183286526851269
8832138,8770757,1,1,1.0,1.0,1.0,1.0,1.0
8770758,8832139,1,1,1.0,1.0,1.0,1.0,1.0
8839645,8839670,1,1,1.0,1.0,1.0,1.0,1.0
8769081,8830508,1,1,0.9395227492140129,0.9395227492140115,1.0,1.0,0.9798409164046706
8770780,8832111,1,1,0.7791645796605001,0.025559439329930895,1.0,1.0,0.8007873364984052
8832294,8771317,1,1,0.9726549474122858,0.9930924954370357,1.0,1.0,0.994291240474887
8832312,8771317,1,1,0.9726549474122858,0.9930924954370357,1.0,1.0,0.994291240474887
8832312,8832294,1,1,1.0,1.0,1.0,1.0,1.0
8771315,8771317,1,1,1.0,1.0,1.0,1.0,1.0
8771315,8832294,1,1,0.9726549474122858,0.9930924954370357,1.0,1.0,0.994291240474887
8771315,8832312,1,1,0.9726549474122858,0.9930924954370357,1.0,1.0,0.994291240474887
8832046,8832049,1,1,1.0,1.0,1.0,1.0,1.0
8769707,8832049,1,1,0.5703818579342103,1.0,1.0,1.0,0.9283969763223684
8769707,8832046,1,1,0.5703818579342103,1.0,1.0,1.0,0.9283969763223684
8830401,8768988,1,1,1.0,1.0,1.0,1.0,1.0
8846367,8846365,1,1,1.0,1.0,1.0,1.0,1.0
8784271,8846365,1,1,1.0,1.0,1.0,1.0,1.0
8784271,8846367,1,1,1.0,1.0,1.0,1.0,1.0
8830514,8769086,1,1,0.9930924954370357,0.8950250709279722,1.0,1.0,0.9813529277275013
8789366,8789358,1,1,1.0,1.0,1.0,1.0,1.0
8836404,8789358,1,1,1.0,1.0,1.0,1.0,1.0
8836404,8789366,1,1,1.0,1.0,1.0,1.0,1.0
8836405,8789358,1,1,1.0,1.0,1.0,1.0,1.0
8836405,8789366,1,1,1.0,1.0,1.0,1.0,1.0
8836405,8836404,1,1,1.0,1.0,1.0,1.0,1.0
8771266,8832563,1,1,1.0,1.0,1.0,0.0,0.8333333333333334
8831853,8832563,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8831853,8771266,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8770553,8832563,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8770553,8771266,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8770553,8831853,1,1,1.0,1.0,1.0,1.0,1.0
8771405,8771412,1,1,1.0,1.0,1.0,1.0,1.0
8832739,8771412,1,1,0.9395227492140101,0.9930924954370347,1.0,1.0,0.9887692074418407
8832739,8771405,1,1,0.9395227492140101,0.9930924954370347,1.0,1.0,0.9887692074418407
8832651,8771412,1,1,0.9395227492140101,0.9930924954370347,1.0,1.0,0.9887692074418407
8832651,8771405,1,1,0.9395227492140101,0.9930924954370347,1.0,1.0,0.9887692074418407
8832651,8832739,1,1,1.0,1.0,1.0,1.0,1.0
8832566,8771267,1,1,1.0,1.0,1.0,0.0,0.8333333333333334
8831858,8771267,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8831858,8832566,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8770554,8771267,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8770554,8832566,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8770554,8831858,1,1,1.0,1.0,1.0,1.0,1.0
8834863,8834850,1,1,1.0,1.0,1.0,1.0,1.0
8834935,8835351,1,1,1.0,1.0,1.0,1.0,1.0
8832230,8832261,1,1,1.0,1.0,1.0,1.0,1.0
8770558,8832544,1,1,0.5989053811224593,5.501773183430446e-07,1.0,1.0,0.7664843218832962
8771268,8832544,1,1,0.5775028614414273,7.076797630082628e-07,1.0,0.0,0.5962505948535317
8771268,8770558,1,1,0.9993763620805105,0.9988915792636801,1.0,1.0,0.999711323557365
8831859,8832544,1,1,0.9988915792636801,0.9988915792636801,1.0,1.0,0.9996305264212267
8831859,8770558,1,1,0.5703818579342128,4.267812113418458e-07,1.0,1.0,0.761730380785904
8831859,8771268,1,1,0.549084465209404,5.501773183430446e-07,1.0,1.0,0.7581808358977872
8832550,8831881,1,1,1.0,0.9993763620805105,1.0,1.0,0.9998960603467517
8770603,8831881,1,1,0.08189958774114801,0.002939935053537342,1.0,1.0,0.6808065871324476
8770603,8832550,1,1,0.08189958774114801,0.003314713741524576,1.0,1.0,0.680869050247112
8771244,8831881,1,1,0.08189958774114801,0.002939935053537342,1.0,1.0,0.6808065871324476
8771244,8832550,1,1,0.08189958774114801,0.003314713741524576,1.0,0.0,0.5142023835804455
8771244,8770603,1,1,1.0,1.0,1.0,1.0,1.0
8771234,8832541,1,1,0.3385638867342211,3.640257421372877e-05,1.0,0.0,0.5564333815514058
8831888,8832541,1,1,0.9988915792636801,0.9993763620805105,1.0,1.0,0.999711323557365
8831888,8771234,1,1,0.31554113562514546,4.2679417157555226e-05,1.0,1.0,0.7192639691737173
8770602,8832541,1,1,0.33272449830183387,3.839026381836355e-05,1.0,1.0,0.7221271480942753
8770602,8771234,1,1,0.9999306876841536,0.9999306876841533,1.0,1.0,0.9999768958947177
8770602,8831888,1,1,0.3099269249847462,4.499112601596784e-05,1.0,1.0,0.7183286526851269
8771270,8770561,1,1,0.9988915792636798,1.0,1.0,1.0,0.9998152632106132
8775437,8836740,1,1,1.0,1.0,1.0,1.0,1.0
8775447,8836739,1,1,1.0,1.0,1.0,1.0,1.0
8776196,8776336,1,1,1.0,1.0,1.0,1.0,1.0
8838292,8776336,1,1,0.0470389608565959,0.009226505167418395,1.0,1.0,0.6760442443373356
8838292,8776196,1,1,0.0470389608565959,0.009226505167418395,1.0,1.0,0.6760442443373356
8838058,8776336,1,1,0.0470389608565959,0.009226505167418395,1.0,1.0,0.6760442443373356
8838058,8776196,1,1,0.0470389608565959,0.009226505167418395,1.0,1.0,0.6760442443373356
8838058,8838292,1,1,1.0,1.0,1.0,1.0,1.0
8775347,8837224,1,1,0.009226505167418157,0.01845301033483694,1.0,1.0,0.6712799192503758
8775312,8837224,1,1,0.009226505167418157,0.01845301033483694,1.0,1.0,0.6712799192503758
8775312,8775347,1,1,1.0,1.0,1.0,1.0,1.0
8837217,8837224,1,1,1.0,1.0,1.0,1.0,1.0
8837217,8775347,1,1,0.009226505167418157,0.01845301033483694,1.0,1.0,0.6712799192503758
8837217,8775312,1,1,0.009226505167418157,0.01845301033483694,1.0,1.0,0.6712799192503758
8781276,8781305,1,1,1.0,1.0,1.0,1.0,1.0
8842593,8778955,1,1,1.0,0.0005269669123556843,0.0,0.0,0.500087827818726
8841859,8778955,1,1,1.0,0.0005269669123556843,0.0,0.0,0.500087827818726
8841859,8842593,1,1,1.0,1.0,1.0,1.0,1.0
8779297,8778955,1,1,1.0,1.0,1.0,1.0,1.0
8779297,8842593,1,1,1.0,0.0005269669123556843,0.0,0.0,0.500087827818726
8779297,8841859,1,1,1.0,0.0005269669123556843,0.0,0.0,0.500087827818726
8849676,8849691,1,1,1.0,1.0,1.0,1.0,1.0
8776253,8776604,1,1,1.0,1.0,1.0,1.0,1.0
8836629,8836653,1,1,1.0,1.0,1.0,1.0,1.0
8835796,8774424,1,1,0.9395227492140129,0.9395227492140115,1.0,1.0,0.9798409164046706
8775409,8836794,1,1,0.8408964152537145,0.025559439329930895,1.0,1.0,0.8110759757639409
8837201,8775669,1,1,0.9726549474122858,0.9726549474122848,1.0,1.0,0.9908849824707618
8837149,8775669,1,1,0.9726549474122858,0.9726549474122848,1.0,1.0,0.9908849824707618
8837149,8837201,1,1,1.0,1.0,1.0,1.0,1.0
8775615,8775669,1,1,1.0,1.0,1.0,1.0,1.0
8775615,8837201,1,1,0.9726549474122858,0.9726549474122848,1.0,1.0,0.9908849824707618
8775615,8837149,1,1,0.9726549474122858,0.9726549474122848,1.0,1.0,0.9908849824707618
8775045,8836709,1,1,0.5703818579342128,0.9930924954370357,1.0,1.0,0.9272457255618747
8836680,8836709,1,1,1.0,1.0,1.0,1.0,1.0
8836680,8775045,1,1,0.5703818579342128,0.9930924954370357,1.0,1.0,0.9272457255618747
8835527,8774154,1,1,1.0,1.0,1.0,1.0,1.0
8916834,8774425,1,1,1.0,1.0,1.0,1.0,1.0
8917594,8774425,1,1,1.0,1.0,1.0,1.0,1.0
8917594,8916834,1,1,1.0,1.0,1.0,1.0,1.0
8916846,8774425,1,1,1.0,1.0,1.0,1.0,1.0
8916846,8916834,1,1,1.0,1.0,1.0,1.0,1.0
8916846,8917594,1,1,1.0,1.0,1.0,1.0,1.0
8917247,8774425,1,1,1.0,1.0,1.0,1.0,1.0
8917247,8916834,1,1,1.0,1.0,1.0,1.0,1.0
8917247,8917594,1,1,1.0,1.0,1.0,1.0,1.0
8917247,8916846,1,1,1.0,1.0,1.0,1.0,1.0
8789430,8851105,1,1,1.0,1.0,1.0,1.0,1.0
8835823,8774444,1,1,0.9930924954370357,0.8950250709279722,1.0,1.0,0.9813529277275013
8789546,8841338,1,1,1.0,1.0,1.0,1.0,1.0
8841314,8841338,1,1,1.0,1.0,1.0,1.0,1.0
8841314,8789546,1,1,1.0,1.0,1.0,1.0,1.0
8789544,8841338,1,1,1.0,1.0,1.0,1.0,1.0
8789544,8789546,1,1,1.0,1.0,1.0,1.0,1.0
8789544,8841314,1,1,1.0,1.0,1.0,1.0,1.0
8775972,8837262,1,1,1.0,1.0,1.0,0.0,0.8333333333333334
8775336,8837262,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8775336,8775972,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8836692,8837262,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8836692,8775972,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8836692,8775336,1,1,1.0,1.0,1.0,1.0,1.0
8837385,8837710,1,1,1.0,1.0,1.0,1.0,1.0
8776178,8837710,1,1,0.9395227492140101,0.9930924954370347,1.0,1.0,0.9887692074418407
8776178,8837385,1,1,0.9395227492140101,0.9930924954370347,1.0,1.0,0.9887692074418407
8776108,8837710,1,1,0.9395227492140101,0.9930924954370347,1.0,1.0,0.9887692074418407
8776108,8837385,1,1,0.9395227492140101,0.9930924954370347,1.0,1.0,0.9887692074418407
8776108,8776178,1,1,1.0,1.0,1.0,1.0,1.0
8775337,8837254,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8836637,8837254,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8836637,8775337,1,1,1.0,1.0,1.0,1.0,1.0
8775973,8837254,1,1,1.0,1.0,1.0,0.0,0.8333333333333334
8775973,8775337,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8775973,8836637,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8775121,8836791,1,1,0.3685673043227779,1.4861384957513776e-06,1.0,1.0,0.7280947984102122
8836738,8836791,1,1,1.0,1.0,1.0,1.0,1.0
8836738,8775121,1,1,0.3685673043227779,1.4861384957513776e-06,1.0,1.0,0.7280947984102122
8775125,8836791,1,1,0.3685673043227779,1.4861384957513776e-06,1.0,1.0,0.7280947984102122
8775125,8775121,1,1,1.0,1.0,1.0,1.0,1.0
8775125,8836738,1,1,0.3685673043227779,1.4861384957513776e-06,1.0,1.0,0.7280947984102122
8778627,8778612,1,1,1.0,1.0,1.0,1.0,1.0
8775311,8775331,1,1,1.0,1.0,1.0,1.0,1.0
8776675,8776730,1,1,1.0,1.0,1.0,1.0,1.0
8778901,8778881,1,1,1.0,1.0,1.0,1.0,1.0
8840525,8840207,1,1,1.0,1.0,1.0,1.0,1.0
8839644,8839669,1,1,1.0,1.0,1.0,1.0,1.0
8837916,8778500,1,1,0.0029399350535372587,0.36856730432277357,1.0,0.0,0.5619178732293852
8778558,8778500,1,1,1.0,1.0,1.0,1.0,1.0
8778558,8837916,1,1,0.0029399350535372587,0.36856730432277357,1.0,0.0,0.5619178732293852
8837918,8778500,1,1,0.0029399350535372587,0.36856730432277357,1.0,0.0,0.5619178732293852
8837918,8837916,1,1,1.0,1.0,1.0,1.0,1.0
8837918,8778558,1,1,0.0029399350535372587,0.36856730432277357,1.0,0.0,0.5619178732293852
8775259,8836607,1,1,0.9930924954370357,2.7161601936282637e-06,1.0,0.0,0.6655158685995382
8775131,8836607,1,1,0.9930924954370357,2.7161601936282637e-06,1.0,0.0,0.6655158685995382
8775131,8775259,1,1,1.0,1.0,1.0,1.0,1.0
8836486,8836607,1,1,1.0,1.0,1.0,1.0,1.0
8836486,8775259,1,1,0.9930924954370357,2.7161601936282637e-06,1.0,0.0,0.6655158685995382
8836486,8775131,1,1,0.9930924954370357,2.7161601936282637e-06,1.0,0.0,0.6655158685995382
8775123,8775126,1,1,1.0,1.0,1.0,1.0,1.0
8778960,8779299,1,1,1.0,1.0,1.0,1.0,1.0
8836528,8776025,1,1,0.018453010334836494,0.009226505167417924,1.0,0.0,0.504613252583709
8836628,8776025,1,1,0.018453010334836494,0.009226505167417924,1.0,0.0,0.504613252583709
8836628,8836528,1,1,1.0,1.0,1.0,1.0,1.0
8776073,8776025,1,1,1.0,1.0,1.0,1.0,1.0
8776073,8836528,1,1,0.018453010334836494,0.009226505167417924,1.0,0.0,0.504613252583709
8776073,8836628,1,1,0.018453010334836494,0.009226505167417924,1.0,0.0,0.504613252583709
8776074,8775993,1,1,1.0,1.0,1.0,1.0,1.0
8837219,8775993,1,1,8.703336455294902e-06,0.4322686156539363,1.0,1.0,0.7387128864983985
8837219,8776074,1,1,8.703336455294902e-06,0.4322686156539363,1.0,1.0,0.7387128864983985
8837213,8775993,1,1,8.703336455294902e-06,0.4322686156539363,1.0,1.0,0.7387128864983985
8837213,8776074,1,1,8.703336455294902e-06,0.4322686156539363,1.0,1.0,0.7387128864983985
8837213,8837219,1,1,1.0,1.0,1.0,1.0,1.0
8775340,8775976,1,1,0.9988915792636798,0.9988915792636801,1.0,1.0,0.9996305264212267
8837238,8775976,1,1,0.6630088348271003,4.267812113418458e-07,1.0,0.0,0.6105015436013852
8837238,8775340,1,1,0.6345914549576276,5.501773183430473e-07,1.0,1.0,0.7724320008558244
8836687,8775976,1,1,0.6700775604097411,3.303274047954758e-07,1.0,1.0,0.7783463151228576
8836687,8775340,1,1,0.6417129487814491,4.267812113418458e-07,1.0,1.0,0.7736188959271101
8836687,8837238,1,1,0.9999306876841536,0.9988915792636801,1.0,1.0,0.9998037111579722
8775279,8836700,1,1,0.10584316404531666,0.002939935053537342,1.0,1.0,0.6847971831831423
8837244,8836700,1,1,1.0,0.9999306876841535,1.0,1.0,0.999988447947359
8837244,8775279,1,1,0.10584316404531666,0.00282389076880835,1.0,1.0,0.684777842469021
8775913,8836700,1,1,0.10584316404531666,0.002939935053537342,1.0,1.0,0.6847971831831423
8775913,8775279,1,1,1.0,1.0,1.0,1.0,1.0
8775913,8837244,1,1,0.10584316404531666,0.00282389076880835,1.0,0.0,0.5181111758023542
8837243,8775345,1,1,0.3269404981372578,3.1010149354555954e-05,1.0,1.0,0.7211619180477686
8775912,8775345,1,1,0.9999306876841535,0.9997227795604648,1.0,1.0,0.9999422445407697
8775912,8837243,1,1,0.33272449830183387,3.451301413164957e-05,1.0,0.0,0.5554598352193276
8836701,8775345,1,1,0.3099269249847443,2.6383582498408176e-05,1.0,1.0,0.7183255514278739
8836701,8837243,1,1,0.9993763620805105,0.9993763620805105,1.0,1.0,0.9997921206935034
8836701,8775912,1,1,0.31554113562514546,2.938827081709361e-05,1.0,1.0,0.7192617539826605
8841844,8780590,1,1,1.0,1.0,1.0,1.0,1.0
8841842,8780591,1,1,1.0,1.0,1.0,1.0,1.0
8840569,8840568,1,1,1.0,1.0,1.0,1.0,1.0
8781251,8781176,1,1,1.0,1.0,1.0,1.0,1.0
8779335,8840679,1,1,0.9395227492140129,0.9395227492140115,1.0,1.0,0.9798409164046706
8841826,8780629,1,1,0.7791645796605001,0.025559439329929733,1.0,1.0,0.800787336498405
8842358,8780775,1,1,0.9726549474122858,0.9726549474122848,1.0,1.0,0.9908849824707618
8842391,8780775,1,1,0.9726549474122858,0.9726549474122848,1.0,1.0,0.9908849824707618
8842391,8842358,1,1,1.0,1.0,1.0,1.0,1.0
8780776,8780775,1,1,1.0,1.0,1.0,1.0,1.0
8780776,8842358,1,1,0.9726549474122858,0.9726549474122848,1.0,1.0,0.9908849824707618
8780776,8842391,1,1,0.9726549474122858,0.9726549474122848,1.0,1.0,0.9908849824707618
8841688,8780052,1,1,0.5703818579342128,0.9930924954370357,1.0,1.0,0.9272457255618747
8841819,8780052,1,1,0.5703818579342128,0.9930924954370357,1.0,1.0,0.9272457255618747
8841819,8841688,1,1,1.0,1.0,1.0,1.0,1.0
8840444,8779192,1,1,1.0,1.0,1.0,1.0,1.0
8916824,8917248,1,1,1.0,1.0,1.0,1.0,1.0
8779336,8917248,1,1,1.0,1.0,1.0,1.0,1.0
8779336,8916824,1,1,1.0,1.0,1.0,1.0,1.0
8916840,8917248,1,1,1.0,1.0,1.0,1.0,1.0
8916840,8916824,1,1,1.0,1.0,1.0,1.0,1.0
8916840,8779336,1,1,1.0,1.0,1.0,1.0,1.0
8794717,8856284,1,1,1.0,1.0,1.0,1.0,1.0
8856238,8856284,1,1,1.0,1.0,1.0,1.0,1.0
8856238,8794717,1,1,1.0,1.0,1.0,1.0,1.0
8840683,8780109,1,1,0.9930924954370357,0.8950250709279722,1.0,1.0,0.9813529277275013
8846301,8789318,1,1,1.0,1.0,1.0,1.0,1.0
8789157,8789318,1,1,1.0,1.0,1.0,1.0,1.0
8789157,8846301,1,1,1.0,1.0,1.0,1.0,1.0
8846303,8789318,1,1,1.0,1.0,1.0,1.0,1.0
8846303,8846301,1,1,1.0,1.0,1.0,1.0,1.0
8846303,8789157,1,1,1.0,1.0,1.0,1.0,1.0
8841666,8842185,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8780384,8842185,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8780384,8841666,1,1,1.0,1.0,1.0,1.0,1.0
8781026,8842185,1,1,1.0,1.0,1.0,0.0,0.8333333333333334
8781026,8841666,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8781026,8780384,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8781178,8842453,1,1,0.9395227492140101,0.9930924954370347,1.0,1.0,0.9887692074418407
8842486,8842453,1,1,1.0,1.0,1.0,1.0,1.0
8842486,8781178,1,1,0.9395227492140101,0.9930924954370347,1.0,1.0,0.9887692074418407
8781252,8842453,1,1,0.9395227492140101,0.9930924954370347,1.0,1.0,0.9887692074418407
8781252,8781178,1,1,1.0,1.0,1.0,1.0,1.0
8781252,8842486,1,1,0.9395227492140101,0.9930924954370347,1.0,1.0,0.9887692074418407
8841664,8780381,1,1,1.0,1.0,1.0,1.0,1.0
8781025,8780381,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8781025,8841664,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8842183,8780381,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8842183,8841664,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8842183,8781025,1,1,1.0,1.0,1.0,0.0,0.8333333333333334
8782258,8782256,1,1,1.0,1.0,1.0,1.0,1.0
8781029,8842177,1,1,0.6911640094424127,4.003874250458116e-07,1.0,0.0,0.615194068304973
8841814,8842177,1,1,0.9993763620805105,0.9988915792636801,1.0,1.0,0.999711323557365
8841814,8781029,1,1,0.6700775604097361,5.164385386645884e-07,1.0,1.0,0.7783463461413791
8780388,8842177,1,1,0.6630088348270953,3.303274047954742e-07,1.0,1.0,0.7771681941924168
8780388,8781029,1,1,0.9988915792636801,0.9993763620805105,1.0,1.0,0.999711323557365
8780388,8841814,1,1,0.6417129487814491,4.2678121134184366e-07,1.0,1.0,0.7736188959271101
8780991,8780428,1,1,0.9997227795604651,0.9988915792636806,1.0,1.0,0.9997690598040242
8841644,8780428,1,1,0.13490352956305252,0.001953125,1.0,1.0,0.6894761090938422
8841644,8780991,1,1,0.14137510491915734,0.0016519663326170918,1.0,1.0,0.6905045118752957
8842162,8780428,1,1,0.14469630635985298,0.0021219406199410027,1.0,1.0,0.6911363744966323
8842162,8780991,1,1,0.15151158336897455,0.0017967432730467384,1.0,0.0,0.5255513877736702
8842162,8841644,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8841655,8780391,1,1,0.3099269249847482,4.4991126015961084e-05,1.0,1.0,0.7183286526851274
8842156,8780391,1,1,0.32121251300090103,3.8390263818357734e-05,1.0,1.0,0.7202084838774532
8842156,8841655,1,1,0.9997227795604652,0.9993763620805105,1.0,1.0,0.9998498569401626
8780976,8780391,1,1,0.9999306876841536,0.9988915792636806,1.0,1.0,0.9998037111579724
8780976,8841655,1,1,0.3155411356251475,3.640257421372877e-05,1.0,1.0,0.719262923033227
8780976,8842156,1,1,0.3269404981372578,3.1010149354555954e-05,1.0,0.0,0.5544952513811021
8784693,8846832,1,1,1.0,1.0,1.0,1.0,1.0
8784692,8846830,1,1,1.0,1.0,1.0,1.0,1.0
8787584,8787523,1,1,1.0,1.0,1.0,1.0,1.0
8785816,8785832,1,1,1.0,1.0,1.0,1.0,1.0
8854263,8854351,1,1,1.0,1.0,1.0,1.0,1.0
8787524,8854351,1,1,0.25702845666401736,0.0003312022283807759,1.0,0.0,0.5428932764820664
8787524,8854263,1,1,0.25702845666401736,0.0003312022283807759,1.0,0.0,0.5428932764820664
