MAROB_ID_1,MAROB_ID_2,messzeit,kennung,geogr_breite,geogr_laenge,Score
8541325,8541363,1,1.0,1.0,1.0,1.0
8566199,8566212,1,1.0,1.0,1.0,1.0
8592777,8592806,1,1.0,1.0,1.0,1.0
8614400,8614391,1,1.0,1.0,1.0,1.0
8622980,8622961,1,1.0,1.0,1.0,1.0
8690026,8690141,1,1.0,1.0,1.0,1.0
8716204,8716237,1,1.0,1.0,1.0,1.0
8931932,8931987,1,1.0,1.0,1.0,1.0
8971093,8971260,1,1.0,1.0,1.0,1.0
8971092,8971260,1,1.0,1.0,1.0,1.0
8971092,8971093,1,1.0,1.0,1.0,1.0
8989472,8989457,1,1.0,1.0,1.0,1.0
9032042,9031898,1,1.0,1.0,1.0,1.0
9063462,9063527,1,1.0,1.0,1.0,1.0
9113547,9113577,1,1.0,1.0,1.0,1.0
9155480,9155461,1,1.0,1.0,1.0,1.0
9175269,9175331,1,1.0,1.0,1.0,1.0
9211544,9211548,1,1.0,1.0,1.0,1.0
9211545,9211548,1,1.0,1.0,1.0,1.0
9211545,9211544,1,1.0,1.0,1.0,1.0
9236384,9236427,1,1.0,1.0,1.0,1.0
9269363,9269339,1,1.0,1.0,1.0,1.0
9269362,9269339,1,1.0,1.0,1.0,1.0
9269362,9269363,1,1.0,1.0,1.0,1.0
9335863,9335812,1,1.0,1.0,1.0,1.0
9617583,9617590,1,1.0,1.0,1.0,1.0
9679480,9679543,1,1.0,1.0,1.0,1.0
9735018,9735007,1,1.0,1.0,1.0,1.0
9770752,9770826,1,1.0,1.0,1.0,1.0
9770751,9770826,1,1.0,1.0,1.0,1.0
9770751,9770752,1,1.0,1.0,1.0,1.0
9805599,9805609,1,1.0,1.0,1.0,1.0
9856039,9856051,1,1.0,1.0,1.0,1.0
9884642,9884699,1,1.0,1.0,1.0,1.0
9914117,9914078,1,1.0,1.0,1.0,1.0
9950071,9950056,1,1.0,1.0,1.0,1.0
9979859,9979870,1,1.0,1.0,1.0,1.0
10070558,10070589,1,1.0,1.0,1.0,1.0
10070559,10070589,1,1.0,1.0,1.0,1.0
10070559,10070558,1,1.0,1.0,1.0,1.0
10130954,10131037,1,1.0,1.0,1.0,1.0
10130953,10131037,1,1.0,1.0,1.0,1.0
10130953,10130954,1,1.0,1.0,1.0,1.0
10191812,10191888,1,1.0,1.0,1.0,1.0
10191811,10191888,1,1.0,1.0,1.0,1.0
10191811,10191812,1,1.0,1.0,1.0,1.0
10605933,10605913,1,1.0,1.0,1.0,1.0
10605934,10605913,1,1.0,1.0,1.0,1.0
10605934,10605933,1,1.0,1.0,1.0,1.0
7213207,7213182,1,1.0,1.0,1.0,1.0
7243260,7243290,1,1.0,1.0,1.0,1.0
7304581,7304514,1,1.0,1.0,1.0,1.0
7365261,7365328,1,1.0,1.0,1.0,1.0
7425256,7425194,1,1.0,1.0,1.0,1.0
7602795,7602858,1,1.0,1.0,1.0,1.0
7724821,7724980,1,1.0,1.0,1.0,1.0
7854257,7854135,1,1.0,1.0,1.0,1.0
8076474,8076498,1,1.0,1.0,1.0,1.0
8129825,8129792,1,1.0,1.0,1.0,1.0
8183621,8183502,1,1.0,1.0,1.0,1.0
8239301,8239221,1,1.0,1.0,1.0,1.0
8293343,8293270,1,1.0,1.0,1.0,1.0
8614401,8614390,1,1.0,1.0,1.0,1.0
8668780,8668790,1,1.0,1.0,1.0,1.0
8731336,8731385,1,1.0,1.0,1.0,1.0
9057993,9058018,1,1.0,1.0,1.0,1.0
9113548,9113576,1,1.0,1.0,1.0,1.0
9175270,9175329,1,1.0,1.0,1.0,1.0
9242045,9241928,1,1.0,1.0,1.0,1.0
9298757,9298800,1,1.0,1.0,1.0,1.0
9550383,9550350,1,1.0,1.0,1.0,1.0
9617586,9617588,1,1.0,1.0,1.0,1.0
9679481,9679540,1,1.0,1.0,1.0,1.0
9740205,9740148,1,1.0,1.0,1.0,1.0
9794909,9794771,1,1.0,1.0,1.0,1.0
9856040,9856049,1,1.0,1.0,1.0,1.0
9914118,9914074,1,1.0,1.0,1.0,1.0
10040735,10040769,1,1.0,1.0,1.0,1.0
10100234,10100270,1,1.0,1.0,1.0,1.0
10158065,10158052,1,1.0,1.0,1.0,1.0
10221620,10221662,1,1.0,1.0,1.0,1.0
10335038,10334978,1,1.0,1.0,1.0,1.0
10399727,10399772,1,1.0,1.0,1.0,1.0
10689601,10689573,1,1.0,1.0,1.0,1.0
10745916,10746012,1,1.0,1.0,1.0,1.0
10806874,10806926,1,1.0,1.0,1.0,1.0
7423573,7423534,1,1.0,1.0,1.0,1.0
7486256,7485880,1,1.0,1.0,1.0,1.0
7540065,7539884,1,1.0,1.0,1.0,1.0
7661276,7660975,1,1.0,1.0,1.0,1.0
7723083,7723080,1,1.0,1.0,1.0,1.0
7784123,7784104,1,1.0,1.0,1.0,1.0
7847138,7847155,1,1.0,1.0,1.0,1.0
7892682,7892698,1,1.0,1.0,1.0,1.0
7907572,7907531,1,1.0,1.0,1.0,1.0
8022288,8022284,1,1.0,1.0,1.0,1.0
8070005,8069989,1,1.0,1.0,1.0,1.0
8182100,8182436,1,1.0,1.0,1.0,1.0
8232257,8232248,1,1.0,1.0,1.0,1.0
8276828,8277158,1,1.0,1.0,1.0,1.0
8713936,8713935,1,1.0,1.0,1.0,1.0
8161974,8161979,1,1.0,1.0,1.0,1.0
8209708,8209781,1,1.0,1.0,1.0,1.0
8239302,8239223,1,1.0,1.0,1.0,1.0
8295241,8295234,1,1.0,1.0,1.0,1.0
8359710,8359738,1,1.0,1.0,1.0,1.0
8393314,8393286,1,1.0,1.0,1.0,1.0
8422146,8422194,1,1.0,1.0,1.0,1.0
8483997,8483829,1,1.0,1.0,1.0,1.0
8513027,8513009,1,1.0,1.0,1.0,1.0
8550300,8550204,1,1.0,1.0,1.0,1.0
8614402,8614392,1,1.0,1.0,1.0,1.0
8643578,8643652,1,1.0,1.0,1.0,1.0
8736689,8736741,1,1.0,1.0,1.0,1.0
8762307,8762484,1,1.0,1.0,1.0,1.0
8794748,8794716,1,1.0,1.0,1.0,1.0
8885262,8885307,1,1.0,1.0,1.0,1.0
8921282,8921388,1,1.0,1.0,1.0,1.0
8989471,8989456,1,1.0,1.0,1.0,1.0
9118724,9118914,1,1.0,1.0,1.0,1.0
9144306,9144314,1,1.0,1.0,1.0,1.0
9180504,9180574,1,1.0,1.0,1.0,1.0
9211533,9211458,1,1.0,1.0,1.0,1.0
9242046,9241930,1,1.0,1.0,1.0,1.0
9304423,9304328,1,1.0,1.0,1.0,1.0
9351495,9351442,1,1.0,1.0,1.0,1.0
9366998,9366928,1,1.0,1.0,1.0,1.0
9398537,9398616,1,1.0,1.0,1.0,1.0
9430923,9430954,1,1.0,1.0,1.0,1.0
9493120,9493057,1,1.0,1.0,1.0,1.0
9550384,9550351,1,1.0,1.0,1.0,1.0
9581344,9581450,1,1.0,1.0,1.0,1.0
9617587,9617592,1,1.0,1.0,1.0,1.0
7250020,7255127,1,1.0,1.0,1.0,1.0
7255444,7255127,1,1.0,1.0,1.0,1.0
7255444,7250020,1,1.0,1.0,1.0,1.0
7250211,7255127,1,1.0,1.0,1.0,1.0
7250211,7250020,1,1.0,1.0,1.0,1.0
7250211,7255444,1,1.0,1.0,1.0,1.0
7368407,7367788,1,1.0,1.0,1.0,1.0
7426391,7425966,1,1.0,1.0,1.0,1.0
7542621,7542532,1,1.0,1.0,1.0,1.0
7610786,7609906,1,1.0,1.0,1.0,1.0
7726994,7726467,1,1.0,1.0,1.0,1.0
7787468,7787184,1,1.0,1.0,1.0,1.0
7971373,7986788,1,1.0,1.0,1.0,1.0
7971589,7986788,1,1.0,1.0,1.0,1.0
7971589,7971373,1,1.0,1.0,1.0,1.0
7986905,7986788,1,1.0,1.0,1.0,1.0
7986905,7971373,1,1.0,1.0,1.0,1.0
7986905,7971589,1,1.0,1.0,1.0,1.0
8081340,8023784,1,1.0,1.0,1.0,1.0
8023913,8023784,1,1.0,1.0,1.0,1.0
8023913,8081340,1,1.0,1.0,1.0,1.0
8081528,8023784,1,1.0,1.0,1.0,1.0
8081528,8081340,1,1.0,1.0,1.0,1.0
8081528,8023913,1,1.0,1.0,1.0,1.0
8081342,8080508,1,1.0,1.0,1.0,1.0
8081530,8080508,1,1.0,1.0,1.0,1.0
8081530,8081342,1,1.0,1.0,1.0,1.0
8081037,8080508,1,1.0,1.0,1.0,1.0
8081037,8081342,1,1.0,1.0,1.0,1.0
8081037,8081530,1,1.0,1.0,1.0,1.0
8184390,8196781,1,1.0,1.0,1.0,1.0
8184745,8196781,1,1.0,1.0,1.0,1.0
8184745,8184390,1,1.0,1.0,1.0,1.0
8198025,8196781,1,1.0,1.0,1.0,1.0
8198025,8184390,1,1.0,1.0,1.0,1.0
8198025,8184745,1,1.0,1.0,1.0,1.0
8236041,8235649,1,1.0,1.0,1.0,1.0
8294253,8293980,1,1.0,1.0,1.0,1.0
8479728,8479500,1,1.0,1.0,1.0,1.0
8546175,8545854,1,1.0,1.0,1.0,1.0
8607955,8607622,1,1.0,1.0,1.0,1.0
8669815,8669388,1,1.0,1.0,1.0,1.0
8732464,8732248,1,1.0,1.0,1.0,1.0
8793872,8793593,1,1.0,1.0,1.0,1.0
8855456,8855182,1,1.0,1.0,1.0,1.0
8984197,8983944,1,1.0,1.0,1.0,1.0
9197711,9176016,1,1.0,1.0,1.0,1.0
9202017,9176016,1,1.0,1.0,1.0,1.0
9202017,9197711,1,1.0,1.0,1.0,1.0
9176286,9176016,1,1.0,1.0,1.0,1.0
9176286,9197711,1,1.0,1.0,1.0,1.0
9176286,9202017,1,1.0,1.0,1.0,1.0
9237412,9237099,1,1.0,1.0,1.0,1.0
9300268,9299890,1,1.0,1.0,1.0,1.0
9362592,9362330,1,1.0,1.0,1.0,1.0
9426661,9426267,1,1.0,1.0,1.0,1.0
9613429,9613091,1,1.0,1.0,1.0,1.0
9675014,9674670,1,1.0,1.0,1.0,1.0
9820935,9820933,1,1.0,1.0,1.0,1.0
9735808,9820933,1,1.0,1.0,1.0,1.0
9735808,9820935,1,1.0,1.0,1.0,1.0
9736160,9820933,1,1.0,1.0,1.0,1.0
9736160,9820935,1,1.0,1.0,1.0,1.0
9736160,9735808,1,1.0,1.0,1.0,1.0
9821310,9820933,1,1.0,1.0,1.0,1.0
9821310,9820935,1,1.0,1.0,1.0,1.0
9821310,9735808,1,1.0,1.0,1.0,1.0
9821310,9736160,1,1.0,1.0,1.0,1.0
9795579,9819110,1,1.0,1.0,1.0,1.0
9821315,9819110,1,1.0,1.0,1.0,1.0
9821315,9795579,1,1.0,1.0,1.0,1.0
9795945,9819110,1,1.0,1.0,1.0,1.0
9795945,9795579,1,1.0,1.0,1.0,1.0
9795945,9821315,1,1.0,1.0,1.0,1.0
9855355,9854976,1,1.0,1.0,1.0,1.0
9915130,9914811,1,1.0,1.0,1.0,1.0
9975676,9975398,1,1.0,1.0,1.0,1.0
10036543,10036377,1,1.0,1.0,1.0,1.0
10631080,10682772,1,1.0,1.0,1.0,1.0
10685872,10682772,1,1.0,1.0,1.0,1.0
10685872,10631080,1,1.0,1.0,1.0,1.0
10631397,10682772,1,1.0,1.0,1.0,1.0
10631397,10631080,1,1.0,1.0,1.0,1.0
10631397,10685872,1,1.0,1.0,1.0,1.0
10761165,10690445,1,1.0,1.0,1.0,1.0
10761164,10690445,1,1.0,1.0,1.0,1.0
10761164,10761165,1,1.0,1.0,1.0,1.0
10761331,10690445,1,1.0,1.0,1.0,1.0
10761331,10761165,1,1.0,1.0,1.0,1.0
10761331,10761164,1,1.0,1.0,1.0,1.0
10690707,10690445,1,1.0,1.0,1.0,1.0
10690707,10761165,1,1.0,1.0,1.0,1.0
10690707,10761164,1,1.0,1.0,1.0,1.0
10690707,10761331,1,1.0,1.0,1.0,1.0
10746792,10757074,1,1.0,1.0,1.0,1.0
10747037,10757074,1,1.0,1.0,1.0,1.0
10747037,10746792,1,1.0,1.0,1.0,1.0
10761336,10757074,1,1.0,1.0,1.0,1.0
10761336,10746792,1,1.0,1.0,1.0,1.0
10761336,10747037,1,1.0,1.0,1.0,1.0
10803837,10803574,1,1.0,1.0,1.0,1.0
7541560,7541762,1,1.0,1.0,1.0,1.0
7724875,7725157,1,1.0,1.0,1.0,1.0
7848900,7848913,1,1.0,1.0,1.0,1.0
8009263,8009499,1,1.0,1.0,1.0,1.0
8050544,8050585,1,1.0,1.0,1.0,1.0
8101575,8101663,1,1.0,1.0,1.0,1.0
8157252,8157442,1,1.0,1.0,1.0,1.0
8183651,8183673,1,1.0,1.0,1.0,1.0
8209825,8209880,1,1.0,1.0,1.0,1.0
8264688,8264699,1,1.0,1.0,1.0,1.0
8293388,8293453,1,1.0,1.0,1.0,1.0
8323762,8323945,1,1.0,1.0,1.0,1.0
8354410,8354424,1,1.0,1.0,1.0,1.0
9519053,9519026,1,1.0,1.0,1.0,1.0
9581398,9581603,1,1.0,1.0,1.0,1.0
9651092,9651088,1,1.0,1.0,1.0,1.0
10253689,10254061,1,1.0,1.0,1.0,1.0
10308945,10309093,1,1.0,1.0,1.0,1.0
10372266,10372260,1,1.0,1.0,1.0,1.0
10513626,10513801,1,1.0,1.0,1.0,1.0
7263033,7263087,1,1.0,1.0,1.0,1.0
7742922,7742980,1,1.0,1.0,1.0,1.0
8385544,8385498,1,1.0,1.0,1.0,1.0
8513026,8513007,1,1.0,1.0,1.0,1.0
8982861,8981771,1,1.0,1.0,1.0,1.0
9425317,9425342,1,1.0,1.0,1.0,1.0
7248831,7248806,1,1.0,1.0,1.0,1.0
7315520,7315570,1,1.0,1.0,1.0,1.0
7365263,7365332,1,1.0,1.0,1.0,1.0
7848886,7848773,1,1.0,1.0,1.0,1.0
8422147,8422198,1,1.0,1.0,1.0,1.0
9929739,9929699,1,1.0,1.0,1.0,1.0
9929740,9929699,1,1.0,1.0,1.0,1.0
9929740,9929739,1,1.0,1.0,1.0,1.0
7208312,7208298,1,1.0,1.0,1.0,1.0
7240055,7240056,1,1.0,1.0,1.0,1.0
7302213,7302217,1,1.0,1.0,1.0,1.0
7333589,7333532,1,1.0,1.0,1.0,1.0
7397805,7397732,1,1.0,1.0,1.0,1.0
7423618,7423565,1,1.0,1.0,1.0,1.0
7482231,7482211,1,1.0,1.0,1.0,1.0
7941388,7941374,1,1.0,1.0,1.0,1.0
7942166,7941374,1,1.0,1.0,1.0,1.0
7942166,7941388,1,1.0,1.0,1.0,1.0
7969197,7967293,1,1.0,1.0,1.0,1.0
7971144,7967293,1,1.0,1.0,1.0,1.0
7971144,7969197,1,1.0,1.0,1.0,1.0
8022851,8021079,1,1.0,1.0,1.0,1.0
8157023,8155332,1,1.0,1.0,1.0,1.0
8183243,8181307,1,1.0,1.0,1.0,1.0
8211327,8211239,1,1.0,1.0,1.0,1.0
8234348,8232561,1,1.0,1.0,1.0,1.0
8263965,8263576,1,1.0,1.0,1.0,1.0
8292075,8291466,1,1.0,1.0,1.0,1.0
8322627,8320234,1,1.0,1.0,1.0,1.0
8356503,8356513,1,1.0,1.0,1.0,1.0
8386157,8385727,1,1.0,1.0,1.0,1.0
8415606,8413767,1,1.0,1.0,1.0,1.0
8448651,8448406,1,1.0,1.0,1.0,1.0
8477319,8475713,1,1.0,1.0,1.0,1.0
8512759,8510439,1,1.0,1.0,1.0,1.0
8576924,8576640,1,1.0,1.0,1.0,1.0
8606658,8604694,1,1.0,1.0,1.0,1.0
8636865,8634860,1,1.0,1.0,1.0,1.0
8668461,8666461,1,1.0,1.0,1.0,1.0
8702438,8702370,1,1.0,1.0,1.0,1.0
8731065,8728971,1,1.0,1.0,1.0,1.0
8768909,8768639,1,1.0,1.0,1.0,1.0
8791537,8790953,1,1.0,1.0,1.0,1.0
8823807,8823731,1,1.0,1.0,1.0,1.0
8854598,8854515,1,1.0,1.0,1.0,1.0
