Cluster ID,confidence_score,MAROB_ID,IID,MESSZEIT,KENNUNG,GEOGR_BREITE,GEOGR_LAENGE,FEUCHTTEMPERATUR,WASSERTEMPERATUR,LUFTDRUCK_REDUZIERT,HORIZONTALE_SICHT,WETTER
10,0.99993086,8841385,10384,2019-04-15 01:00,DBFI, 53.9000, 008.7000,, 09.30, 1028.50,,509
10,0.99993086,8780111,10384,2019-04-15 01:00,DBFI, 53.9000, 008.7000,, 09.40, 1030.70,,509
11,0.99993086,8763678,10384,2019-04-15 01:00,DBFR, 53.5000, 008.6000,, 08.80, 1029.80,,509
11,0.99993086,8825032,10384,2019-04-15 01:00,DBFR, 53.5000, 008.6000,, 09.00, 1027.60,,509
2079,,8780067,10384,2019-04-15 01:00,DBFX, 53.5000, 008.6000,, 10.20, 1029.70,,509
2080,,8825033,10384,2019-04-15 01:00,DBJM, 53.9000, 008.9000,, 08.70, 1028.70,,509
2081,,8763679,10384,2019-04-15 01:00,DBJM, 54.0000, 008.5000,, 07.30, 1030.90,,509
12,0.9999308586120605,8789380,10384,2019-04-15 01:00,DBKR, 54.1000, 012.1000,, 08.80, 1032.30,,509
12,0.9999308586120605,8789156,384,2019-04-15 01:00,DBKR, 54.1000, 012.1000,, 09.20, 1032.20,,509
12,0.9999308586120605,8789317,10384,2019-04-15 01:00,DBKR, 54.1000, 012.1000,, 09.20, 1032.20,,509
12,0.9999308586120605,8789376,384,2019-04-15 01:00,DBKR, 54.1000, 012.1000,, 08.80, 1032.30,,509
12,0.9999308586120605,8831100,384,2019-04-15 01:00,DBKR, 54.1000, 012.1000,, 08.70, 1029.10,,509
12,0.9999308586120605,8831123,10384,2019-04-15 01:00,DBKR, 54.1000, 012.1000,, 08.70, 1029.10,,509
13,0.9999110211449609,8826042,384,2019-04-15 01:00,DBKV, 54.3000, 010.2000,, 07.90, 1030.20,,509
13,0.9999110211449609,8764664,384,2019-04-15 01:00,DBKV, 54.3000, 010.2000,, 07.60, 1032.40,,509
13,0.9999204778724637,8765291,10384,2019-04-15 01:00,DBKV, 54.3300, 010.1800,, 07.63, 1032.40,,
13,0.9999204778724637,8826705,10384,2019-04-15 01:00,DBKV, 54.3300, 010.1800,, 07.90, 1030.20,,
15,0.9999308586120605,8826904,10384,2019-04-15 01:00,DBLK,-53.2000,-070.9000,, 08.30, 0993.60,,509
15,0.9999308586120605,8826865,384,2019-04-15 01:00,DBLK,-53.2000,-070.9000,, 08.30, 0993.60,,509
14,0.9999308586120605,8765522,10384,2019-04-15 01:00,DBLK,-52.9000,-070.8000,, 07.90, 0996.20,,509
14,0.9999308586120605,8765503,384,2019-04-15 01:00,DBLK,-52.9000,-070.8000,, 07.90, 0996.20,,509
16,0.9932992154068193,8764676,384,2019-04-15 01:00,DBND, 54.3000, 010.2000,, 08.00, 1032.60,,509
16,0.9932992154068193,8826040,384,2019-04-15 01:00,DBND, 54.3000, 010.2000,, 08.00, 1030.30,,509
16,0.9932993343094636,8765295,10384,2019-04-15 01:00,DBND, 54.3300, 010.1500,, 08.04, 1032.60,,
16,0.9932993343094636,8826700,10384,2019-04-15 01:00,DBND, 54.3300, 010.1500,, 08.02, 1030.30,,
17,0.99998385,8773442,256,2019-04-15 01:00,DCPX2, 06.9000, 136.1000,, 28.00, 1011.00,20010,3
17,0.99998385,8773460,10256,2019-04-15 01:00,DCPX2, 06.9000, 136.1000, 29.00, 28.00, 1011.00,20000,3
18,0.99998385,8770785,10256,2019-04-15 01:00,DFPG2, 05.8000, 082.2000, 26.00, 33.00, 1010.50,50000,3
18,0.99998385,8771897,256,2019-04-15 01:00,DFPG2, 05.8000, 082.2000,, 33.00, 1010.50,50010,3
19,0.9842852831173927,8826715,10384,2019-04-15 01:00,EUCDE03, 53.5400, 009.9500,,, 1028.30,,
19,0.9842852831173927,8765306,10384,2019-04-15 01:00,EUCDE03, 53.5400, 009.9500,,, 1030.70,,
19,0.9842852324176149,8764708,384,2019-04-15 01:00,EUCDE03, 53.5000, 010.0000,,, 1030.70,,509
19,0.9842852324176149,8826064,384,2019-04-15 01:00,EUCDE03, 53.5000, 010.0000,,, 1028.30,,509
21,0.9965232015110783,8826676,10384,2019-04-15 01:00,EUCDE04, 53.4800,-004.6500,,, 1014.10,,
20,0.999902606010437,8765274,10384,2019-04-15 01:00,EUCDE04, 50.5300,-005.8800,,, 1015.10,,
20,0.999902606010437,8764685,384,2019-04-15 01:00,EUCDE04, 50.5000,-005.9000,,, 1015.10,,509
21,0.9965232015110783,8826098,384,2019-04-15 01:00,EUCDE04, 53.5000,-004.6000,,, 1014.10,,509
23,0.9999474287033081,8826065,384,2019-04-15 01:00,EUCDE06, 49.4000,-020.0000,,, 0998.80,,509
23,0.9999474287033081,8826671,10384,2019-04-15 01:00,EUCDE06, 49.4400,-019.9900,,, 0998.80,,
22,0.9996654391341853,8765271,10384,2019-04-15 01:00,EUCDE06, 48.4900,-025.3600,,, 1003.10,,
22,0.9996654391341853,8764665,384,2019-04-15 01:00,EUCDE06, 48.5000,-025.4000,,, 1003.10,,509
24,0.9979906209073496,8826089,384,2019-04-15 01:00,EUCDE07, 40.7000,-074.1000,,, 0994.40,,509
24,0.9998846786077431,8826673,10384,2019-04-15 01:00,EUCDE07, 40.7000,-074.1400,,, 0994.40,,
24,0.9971612007799086,8765278,10384,2019-04-15 01:00,EUCDE07, 40.6800,-074.1500,,, 1003.90,,
24,0.9979906209073496,8764697,384,2019-04-15 01:00,EUCDE07, 40.7000,-074.1000,,, 1003.90,,509
26,0.9999589323997498,8826060,384,2019-04-15 01:00,EUCDE08, 50.0000,-003.1000,, 11.00, 1013.40,,509
25,0.9998195171356201,8764705,384,2019-04-15 01:00,EUCDE08, 51.0000, 001.3000,, 10.10, 1025.80,,509
25,0.9998195171356201,8765299,10384,2019-04-15 01:00,EUCDE08, 51.0200, 001.3300,, 10.15, 1025.80,,
26,0.9999589323997498,8826670,10384,2019-04-15 01:00,EUCDE08, 49.9800,-003.0800,, 10.97, 1013.40,,
27,0.9997690320014954,8765277,10384,2019-04-15 01:00,EUCDE09, 46.8400,-071.1200,, 03.05, 1011.40,,
28,0.9998589158058167,8826091,384,2019-04-15 01:00,EUCDE09, 48.8000,-068.2000,, 02.60, 1001.80,,509
27,0.9997690320014954,8764695,384,2019-04-15 01:00,EUCDE09, 46.8000,-071.1000,, 03.00, 1011.40,,509
28,0.9998589158058167,8826674,10384,2019-04-15 01:00,EUCDE09, 48.8000,-068.1600,, 02.56, 1001.80,,
29,0.9999110211449609,8826062,384,2019-04-15 01:00,EUCDE10, 53.5000, 008.6000,,, 1027.30,,509
29,0.9999204778724637,8765298,10384,2019-04-15 01:00,EUCDE10, 53.5300, 008.5800,,, 1029.70,,
29,0.9999204778724637,8826713,10384,2019-04-15 01:00,EUCDE10, 53.5300, 008.5800,,, 1027.30,,
29,0.9999110211449609,8764693,384,2019-04-15 01:00,EUCDE10, 53.5000, 008.6000,,, 1029.70,,509
30,0.9996654391341853,8764700,384,2019-04-15 01:00,EUCDE12,-29.7000, 031.2000,,, 1011.00,,509
31,0.9999589323997498,8826740,10384,2019-04-15 01:00,EUCDE12,-29.8800, 031.0200,,, 1012.20,,
30,0.9996654391341853,8765318,10384,2019-04-15 01:00,EUCDE12,-29.6900, 031.1600,,, 1011.00,,
31,0.9999589323997498,8826087,384,2019-04-15 01:00,EUCDE12,-29.9000, 031.0000,,, 1012.20,,509
32,0.9998195171356201,8764663,384,2019-04-15 01:00,EUCDE13, 53.7000, 009.5000,,, 1030.70,,509
33,0.9999949336051941,8826028,384,2019-04-15 01:00,EUCDE13, 53.5000, 010.0000,,, 1028.20,,509
33,0.9999949336051941,8826698,10384,2019-04-15 01:00,EUCDE13, 53.5300, 010.0000,,, 1028.20,,
32,0.9998195171356201,8765290,10384,2019-04-15 01:00,EUCDE13, 53.7200, 009.4700,,, 1030.70,,
35,0.9997690320014954,8826046,384,2019-04-15 01:00,EUCDE14, 08.9000,-079.5000,,, 1012.10,,509
35,0.9997690320014954,8826727,10384,2019-04-15 01:00,EUCDE14, 08.8600,-079.4800,,, 1012.10,,
34,0.9998195171356201,8764688,384,2019-04-15 01:00,EUCDE14, 06.9000,-081.0000,,, 1009.00,,509
34,0.9998195171356201,8765303,10384,2019-04-15 01:00,EUCDE14, 06.8800,-080.9700,,, 1009.00,,
36,0.9999261362561297,8826050,384,2019-04-15 01:00,EUCDE16, 51.9000, 004.4000,,, 1022.20,,509
36,0.9999261362561297,8764828,384,2019-04-15 01:00,EUCDE16, 51.9000, 004.4000,,, 1027.60,,509
36,0.9999378519124802,8826709,10384,2019-04-15 01:00,EUCDE16, 51.8900, 004.4300,,, 1022.20,,
36,0.9999378519124802,8765308,10384,2019-04-15 01:00,EUCDE16, 51.8900, 004.4300,,, 1027.60,,
38,0.9981212615966797,8826048,384,2019-04-15 01:00,EUCDE17, 63.5000,-020.5000,,, 1013.60,,509
37,0.9999960660934448,8764669,384,2019-04-15 01:00,EUCDE17, 63.0000,-012.8000,,, 1020.70,,509
37,0.9999960660934448,8765272,10384,2019-04-15 01:00,EUCDE17, 62.9900,-012.8100,,, 1020.70,,
38,0.9981212615966797,8826663,10384,2019-04-15 01:00,EUCDE17, 63.5300,-020.4600,,, 1013.60,,
39,0.9999826550483704,8764838,384,2019-04-15 01:00,EUCDE18, 17.9000,-103.8000,,, 1011.80,,509
39,0.9999826550483704,8765312,10384,2019-04-15 01:00,EUCDE18, 17.9100,-103.8200,,, 1011.80,,
40,0.9998195171356201,8826096,384,2019-04-15 01:00,EUCDE18, 16.2000,-100.4000,,, 1012.10,,509
40,0.9998195171356201,8826733,10384,2019-04-15 01:00,EUCDE18, 16.2200,-100.3700,,, 1012.10,,
42,0.9997690320014954,8826037,384,2019-04-15 01:00,EUCDE19, 33.0000, 137.4000,,, 1015.40,,509
41,0.9998589158058167,8765269,10384,2019-04-15 01:00,EUCDE19, 31.7000, 133.5600,,, 1014.60,,
41,0.9998589158058167,8764674,384,2019-04-15 01:00,EUCDE19, 31.7000, 133.6000,,, 1014.60,,509
42,0.9997690320014954,8826661,10384,2019-04-15 01:00,EUCDE19, 32.9600, 137.4200,,, 1015.40,,
43,0.999571979050018,8764703,384,2019-04-15 01:00,EUCDE20, 14.5000,-079.0000,,, 1011.90,,509
43,0.999571979050018,8765305,10384,2019-04-15 01:00,EUCDE20, 14.5300,-078.9700,,, 1011.90,,
44,0.9955557583755333,8826729,10384,2019-04-15 01:00,EUCDE20, 17.3400,-076.3600,,, 1015.20,,
44,0.9955557583755333,8826095,384,2019-04-15 01:00,EUCDE20, 17.3000,-076.4000,,, 1015.20,,509
46,0.9981212615966797,8826738,10384,2019-04-15 01:00,EUCDE22, 15.0300, 041.9600,,, 1006.50,,
45,0.9999983310699463,8764661,384,2019-04-15 01:00,EUCDE22, 17.2000, 040.3000,,, 1008.30,,509
46,0.9981212615966797,8826038,384,2019-04-15 01:00,EUCDE22, 15.0000, 042.0000,,, 1006.50,,509
45,0.9999983310699463,8765316,10384,2019-04-15 01:00,EUCDE22, 17.2000, 040.3100,,, 1008.30,,
48,0.9997690320014954,8826056,384,2019-04-15 01:00,EUCDE23, 51.3000, 004.4000,,, 1021.10,,509
48,0.9997690320014954,8826711,10384,2019-04-15 01:00,EUCDE23, 51.2600, 004.3800,,, 1021.10,,
47,0.999902606010437,8764690,384,2019-04-15 01:00,EUCDE23, 51.4000, 003.9000,,, 1026.80,,509
47,0.999902606010437,8765297,10384,2019-04-15 01:00,EUCDE23, 51.3700, 003.9200,,, 1026.80,,
49,0.9996505222967796,8765313,10384,2019-04-15 01:00,EUCDE24, 29.8300, 122.6300,,, 1022.80,,
49,0.9996482498998943,8826039,384,2019-04-15 01:00,EUCDE24, 29.8000, 122.6000,,, 1020.40,,509
49,0.9996505222967796,8826735,10384,2019-04-15 01:00,EUCDE24, 29.8300, 122.6300,,, 1020.40,,
49,0.9996482498998943,8764686,384,2019-04-15 01:00,EUCDE24, 29.8000, 122.6000,,, 1022.80,,509
50,0.999957075219397,8826664,10384,2019-04-15 01:00,EUCDE25, 32.7400,-016.7100,,, 1020.90,,
50,0.9999413825566408,8764704,384,2019-04-15 01:00,EUCDE25, 32.7000,-016.7000,,, 1017.30,,509
50,0.999957075219397,8765281,10384,2019-04-15 01:00,EUCDE25, 32.7400,-016.7100,,, 1017.30,,
50,0.9999413825566408,8826049,384,2019-04-15 01:00,EUCDE25, 32.7000,-016.7000,,, 1020.90,,509
52,0.9999238848686218,8826732,10384,2019-04-15 01:00,EUCDE26, 19.3900,-095.8700,,, 1017.90,,
51,0.9975973963685734,8765311,10384,2019-04-15 01:00,EUCDE26, 19.5500,-096.1300,,, 1017.60,,
52,0.9999238848686218,8826058,384,2019-04-15 01:00,EUCDE26, 19.4000,-095.9000,,, 1017.90,,509
51,0.9975973963685734,8764668,384,2019-04-15 01:00,EUCDE26, 19.6000,-096.1000,,, 1017.60,,509
53,0.9999978542327881,8765286,10384,2019-04-15 01:00,EUCDE27, 33.9200,-050.1000,,, 1027.00,,
54,0.9989855289739391,8826047,384,2019-04-15 01:00,EUCDE27, 36.4000,-046.3000,,, 1021.40,,509
53,0.9999978542327881,8764707,384,2019-04-15 01:00,EUCDE27, 33.9000,-050.1000,,, 1027.00,,509
54,0.9989855289739391,8826662,10384,2019-04-15 01:00,EUCDE27, 36.3600,-046.2700,,, 1021.40,,
55,0.999902606010437,8764689,384,2019-04-15 01:00,EUCDE28,-18.8000, 147.0000,,, 1017.50,,509
55,0.999902606010437,8765314,10384,2019-04-15 01:00,EUCDE28,-18.7700, 147.0200,,, 1017.50,,
56,0.9994524717460705,8826734,10384,2019-04-15 01:00,EUCDE28,-15.9500, 145.4800,,, 1016.10,,
56,0.9994524717460705,8826036,384,2019-04-15 01:00,EUCDE28,-15.9000, 145.5000,,, 1016.10,,509
57,0.9999906420707703,8765317,10384,2019-04-15 01:00,EUCDE29, 08.7200, 076.4100,,, 1010.10,,
58,0.9981212615966797,8826739,10384,2019-04-15 01:00,EUCDE29, 09.9700, 076.2600,,, 1008.00,,
58,0.9981212615966797,8826066,384,2019-04-15 01:00,EUCDE29, 10.0000, 076.3000,,, 1008.00,,509
57,0.9999906420707703,8764672,384,2019-04-15 01:00,EUCDE29, 08.7000, 076.4000,,, 1010.10,,509
59,0.9999678730964661,8764706,384,2019-04-15 01:00,EUCDE30, 50.3000,-000.2000,,, 1023.70,,509
59,0.9999678730964661,8765282,10384,2019-04-15 01:00,EUCDE30, 50.3000,-000.1700,,, 1023.70,,
60,0.9999474287033081,8826092,384,2019-04-15 01:00,EUCDE30, 51.3000, 002.4000,,, 1020.70,,509
60,0.9999474287033081,8826719,10384,2019-04-15 01:00,EUCDE30, 51.3400, 002.4100,,, 1020.70,,
62,0.9895237088381468,8826728,10384,2019-04-15 01:00,EUCDE31,-12.0500,-077.1400,,, 1014.20,,
61,0.9997690320014954,8765307,10384,2019-04-15 01:00,EUCDE31,-12.8600,-076.8200,,, 1012.50,,
61,0.9997690320014954,8764710,256,2019-04-15 01:00,EUCDE31,-12.9000,-076.8000,,, 1012.50,,508
62,0.9895237088381468,8826086,256,2019-04-15 01:00,EUCDE31,-12.0000,-077.1000,,, 1014.20,,508
63,0.9999967813491821,8765310,10384,2019-04-15 01:00,EUCDE33, 29.9100,-090.1100,,, 1014.60,,
63,0.9999967813491821,8826731,10384,2019-04-15 01:00,EUCDE33, 29.9100,-090.1100,,, 1020.90,,
63,0.9999599521837143,8826063,256,2019-04-15 01:00,EUCDE33, 29.9000,-090.1000,,, 1020.90,,508
63,0.9999599521837143,8764666,256,2019-04-15 01:00,EUCDE33, 29.9000,-090.1000,,, 1014.60,,508
64,0.9999461778803724,8764667,384,2019-04-15 01:00,EUCDE39, 31.8000, 034.6000,,, 1016.50,,509
65,0.9941970532869737,8825943,10384,2019-04-15 01:00,EUCDE39, 31.8000, 034.7000,,, 1016.90,,
64,0.9999238848686218,8765292,10384,2019-04-15 01:00,EUCDE39, 31.8100, 034.5700,,, 1016.50,,
65,0.9941970532869737,8826043,384,2019-04-15 01:00,EUCDE39, 31.8000, 034.7000,,, 1016.90,,509
64,0.9999461778803724,8764523,10384,2019-04-15 01:00,EUCDE39, 31.8000, 034.6000,,, 1016.50,,
65,0.9917933940645022,8826707,10384,2019-04-15 01:00,EUCDE39, 31.8300, 034.6500,,, 1016.90,,
66,0.99993086,8832138,384,2019-04-15 02:00,6201065, 54.0000, 006.6000,,, 1027.50,,509
66,0.99993086,8770757,384,2019-04-15 02:00,6201065, 54.0000, 006.6000,,, 1031.40,,509
67,0.99993086,8832139,384,2019-04-15 02:00,6201066, 55.2000, 007.2000,,, 1030.00,,509
67,0.99993086,8770758,384,2019-04-15 02:00,6201066, 55.2000, 007.2000,,, 1032.90,,509
68,0.99998385,8839670,256,2019-04-15 02:00,9V8896, 27.6000,-071.6000,, 24.70, 1018.20,20010,2
68,0.99998385,8839645,10256,2019-04-15 02:00,9V8896, 27.6000,-071.6000,, 24.70, 1018.20,20000,2
2082,,8769081,10384,2019-04-15 02:00,DBBA, 54.4000, 012.4000,, 05.90, 1032.70,,509
2083,,8830508,10384,2019-04-15 02:00,DBBA, 54.1000, 012.1000,, 09.00, 1029.10,,509
2084,,8832111,10384,2019-04-15 02:00,DBBE, 13.4000,-123.0000,, 26.90, 1010.90,,509
2085,,8770780,10384,2019-04-15 02:00,DBBE, 12.8000,-120.7000,, 27.10, 1010.40,,509
69,0.9999308586120605,8771315,10384,2019-04-15 02:00,DBBH, 16.5000,-061.9000,, 26.70, 1016.50,,509
69,0.9999308586120605,8771317,384,2019-04-15 02:00,DBBH, 16.5000,-061.9000,, 26.70, 1016.50,,509
70,0.9999308586120605,8832312,10384,2019-04-15 02:00,DBBH, 16.7000,-062.0000,, 26.50, 1018.20,,509
70,0.9999308586120605,8832294,384,2019-04-15 02:00,DBBH, 16.7000,-062.0000,, 26.50, 1018.20,,509
71,0.8018528208373041,8832046,10384,2019-04-15 02:00,DBBT,-29.2000,-036.9000,, 24.70, 1020.40,,509
71,0.8018528208373041,8832049,384,2019-04-15 02:00,DBBT,-29.2000,-036.9000,, 24.70, 1020.40,,509
71,0.7197775804120317,8769707,10384,2019-04-15 02:00,DBBT,-30.1000,-036.9000,, 24.40, 1021.60,,509
72,0.99993086,8830401,10384,2019-04-15 02:00,DBEA, 54.0000, 008.2000,, 07.90, 1028.20,,509
72,0.99993086,8768988,10384,2019-04-15 02:00,DBEA, 54.0000, 008.2000,, 06.90, 1030.60,,509
2086,,8784272,10384,2019-04-15 02:00,DBFC, 54.4000, 012.4000,, 05.50, 1032.60,,509
2087,,8769080,10384,2019-04-15 02:00,DBFH, 53.5000, 008.6000,, 06.80, 1028.90,,509
73,0.9999308586120605,8846367,10384,2019-04-15 02:00,DBFI, 53.9000, 008.7000,, 09.50, 1027.50,,509
73,0.9999308586120605,8846365,384,2019-04-15 02:00,DBFI, 53.9000, 008.7000,, 09.50, 1027.50,,509
73,0.9999308586120605,8784271,10384,2019-04-15 02:00,DBFI, 53.9000, 008.7000,, 09.30, 1030.70,,509
74,0.99993086,8830513,10384,2019-04-15 02:00,DBFR, 53.5000, 008.6000,, 09.10, 1026.60,,509
74,0.99993086,8769085,10384,2019-04-15 02:00,DBFR, 53.5000, 008.6000,, 08.70, 1029.80,,509
2088,,8784260,10384,2019-04-15 02:00,DBFX, 53.5000, 008.6000,, 10.20, 1029.70,,509
2089,,8830514,10384,2019-04-15 02:00,DBJM, 53.9000, 008.9000,, 08.90, 1028.10,,509
2090,,8769086,10384,2019-04-15 02:00,DBJM, 54.0000, 008.5000,, 07.50, 1030.80,,509
75,0.9999308586120605,8836404,384,2019-04-15 02:00,DBKR, 54.1000, 012.1000,, 09.70, 1028.70,,509
75,0.9999308586120605,8789358,10384,2019-04-15 02:00,DBKR, 54.1000, 012.1000,, 08.70, 1032.10,,509
75,0.9999308586120605,8836405,10384,2019-04-15 02:00,DBKR, 54.1000, 012.1000,, 09.70, 1028.70,,509
75,0.9999308586120605,8789366,384,2019-04-15 02:00,DBKR, 54.1000, 012.1000,, 08.70, 1032.10,,509
76,0.9999204778724637,8832563,10384,2019-04-15 02:00,DBKV, 54.3300, 010.1800,, 07.88, 1029.40,,
76,0.9999110211449609,8770553,384,2019-04-15 02:00,DBKV, 54.3000, 010.2000,, 07.70, 1032.30,,509
76,0.9999204778724637,8771266,10384,2019-04-15 02:00,DBKV, 54.3300, 010.1800,, 07.69, 1032.30,,
76,0.9999110211449609,8831853,384,2019-04-15 02:00,DBKV, 54.3000, 010.2000,, 07.90, 1029.40,,509
78,0.9999308586120605,8832651,384,2019-04-15 02:00,DBLK,-53.2000,-070.9000,, 08.30, 0993.90,,509
77,0.9999308586120605,8771405,384,2019-04-15 02:00,DBLK,-52.9000,-070.8000,, 08.00, 0995.90,,509
77,0.9999308586120605,8771412,10384,2019-04-15 02:00,DBLK,-52.9000,-070.8000,, 08.00, 0995.90,,509
78,0.9999308586120605,8832739,10384,2019-04-15 02:00,DBLK,-53.2000,-070.9000,, 08.30, 0993.90,,509
79,0.9932992154068193,8770554,384,2019-04-15 02:00,DBND, 54.3000, 010.2000,, 08.00, 1032.40,,509
79,0.9932993343094636,8771267,10384,2019-04-15 02:00,DBND, 54.3300, 010.1500,, 08.02, 1032.40,,
79,0.9932992154068193,8831858,384,2019-04-15 02:00,DBND, 54.3000, 010.2000,, 08.20, 1029.50,,509
79,0.9932993343094636,8832566,10384,2019-04-15 02:00,DBND, 54.3300, 010.1500,, 08.17, 1029.50,,
80,0.99998385,8834850,256,2019-04-15 02:00,DCPX2, 09.5000, 133.7000,, 28.00, 1012.50,20010,2
80,0.99998385,8834863,10256,2019-04-15 02:00,DCPX2, 09.5000, 133.7000,, 28.00, 1012.50,20000,2
81,0.99998385,8835351,10256,2019-04-15 02:00,DFPG2, 06.2000, 079.8000, 25.00, 33.00, 1011.00,50000,3
81,0.99998385,8834935,256,2019-04-15 02:00,DFPG2, 06.2000, 079.8000,, 33.00, 1011.00,50010,3
82,0.99998385,8832261,256,2019-04-15 02:00,DJPZ2, 47.2000,-022.8000,, 13.00, 0998.90,20010,1
82,0.99998385,8832230,10256,2019-04-15 02:00,DJPZ2, 47.2000,-022.8000,, 13.00, 0998.90,20000,1
83,0.9842852831173927,8771269,10384,2019-04-15 02:00,EUCDE03, 53.5400, 009.9500,,, 1030.90,,
83,0.9842852324176149,8831873,384,2019-04-15 02:00,EUCDE03, 53.5000, 010.0000,,, 1027.40,,509
83,0.9842852324176149,8770560,384,2019-04-15 02:00,EUCDE03, 53.5000, 010.0000,,, 1030.90,,509
83,0.9842852831173927,8832572,10384,2019-04-15 02:00,EUCDE03, 53.5400, 009.9500,,, 1027.40,,
85,0.9998589158058167,8831884,384,2019-04-15 02:00,EUCDE04, 53.5000,-004.3000,,, 1013.50,,509
84,0.9999978542327881,8770608,384,2019-04-15 02:00,EUCDE04, 50.8000,-005.9000,,, 1014.40,,509
85,0.9998589158058167,8832552,10384,2019-04-15 02:00,EUCDE04, 53.5000,-004.2600,,, 1013.50,,
84,0.9999978542327881,8771245,10384,2019-04-15 02:00,EUCDE04, 50.8200,-005.9000,,, 1014.40,,
86,0.9999778270721436,8771248,10384,2019-04-15 02:00,EUCDE06, 48.5700,-024.9100,,, 1002.20,,
87,0.9965232015110783,8832542,10384,2019-04-15 02:00,EUCDE06, 49.5200,-019.5500,,, 0999.00,,
86,0.9999778270721436,8770730,384,2019-04-15 02:00,EUCDE06, 48.6000,-024.9000,,, 1002.20,,509
87,0.9965232015110783,8831850,384,2019-04-15 02:00,EUCDE06, 49.5000,-019.5000,,, 0999.00,,509
88,0.9971612007799086,8771246,10384,2019-04-15 02:00,EUCDE07, 40.6800,-074.1500,,, 1003.30,,
88,0.9979906209073496,8770611,384,2019-04-15 02:00,EUCDE07, 40.7000,-074.1000,,, 1003.30,,509
88,0.9979906209073496,8831851,384,2019-04-15 02:00,EUCDE07, 40.7000,-074.1000,,, 0994.10,,509
88,0.9998846786077431,8832543,10384,2019-04-15 02:00,EUCDE07, 40.7000,-074.1400,,, 0994.10,,
90,0.9955557583755333,8831859,384,2019-04-15 02:00,EUCDE08, 49.9000,-003.5000,, 10.90, 1012.40,,509
90,0.9955557583755333,8832544,10384,2019-04-15 02:00,EUCDE08, 49.9400,-003.4600,, 10.89, 1012.40,,
89,0.9981212615966797,8771268,10384,2019-04-15 02:00,EUCDE08, 50.8300, 001.0600,, 10.02, 1025.20,,
