MAROB_ID,IID,MESSZEIT,KENNUNG,GEOGR_BREITE,GEOGR_LAENGE,FEUCHTTEMPERATUR,WASSERTEMPERATUR,LUFTDRUCK_REDUZIERT,HORIZONTALE_SICHT,WETTER,LAT_LON,cluster id,confidence
9061431,10384,2019-04-17 08:00,dblk,-53.5,-59.4,,6.8,981.9,,509.0,"(-53.5, -59.4)",1087.0,0.9999383687973022
9061461,384,2019-04-17 08:00,dblk,-53.5,-59.4,,6.8,981.9,,509.0,"(-53.5, -59.4)",1087.0,0.9999383687973022
9122355,384,2019-04-17 08:00,dblk,-53.6,-55.8,,5.4,983.6,,509.0,"(-53.6, -55.8)",1088.0,0.9999383687973022
9121530,384,2019-04-17 08:00,dbnd,54.4,12.0,,5.8,1030.9,,509.0,"(54.4, 12.0)",1090.0,0.9998914003372192
9060685,384,2019-04-17 08:00,dbnd,54.2,11.5,,6.0,1030.0,,509.0,"(54.2, 11.5)",1089.0,0.9999862313270569
9061268,10384,2019-04-17 08:00,dbnd,54.19,11.47,,6.04,1030.0,,,"(54.19, 11.47)",1089.0,0.9999862313270569
9122301,10384,2019-04-17 08:00,dbnd,54.36,12.03,,5.79,1030.9,,,"(54.36, 12.03)",1090.0,0.9998914003372192
9126020,256,2019-04-17 08:00,dndd,30.1,122.9,,16.0,1011.0,10010.0,2.0,"(30.1, 122.9)",1091.0,0.9999856948852539
9126015,10256,2019-04-17 08:00,dndd,30.1,122.9,16.5,16.0,1011.0,10000.0,2.0,"(30.1, 122.9)",1091.0,0.9999856948852539
9122274,10384,2019-04-17 08:00,eucde08,46.69,-27.2,,13.13,1007.8,,,"(46.69, -27.2)",1093.0,0.9999962449073792
9061242,10384,2019-04-17 08:00,eucde08,48.33,-21.96,,13.61,1002.5,,,"(48.33, -21.96)",1092.0,0.9999169707298279
9121500,384,2019-04-17 08:00,eucde08,46.7,-27.2,,13.1,1007.8,,509.0,"(46.7, -27.2)",1093.0,0.9999962449073792
9060683,384,2019-04-17 08:00,eucde08,48.3,-22.0,,13.6,1002.5,,509.0,"(48.3, -22.0)",1092.0,0.9999169707298279
9122282,10384,2019-04-17 08:00,eucde09,46.18,-56.72,,0.9,1002.9,,,"(46.18, -56.72)",1094.0,0.9999788999557495
9121594,384,2019-04-17 08:00,eucde09,46.2,-56.7,,0.9,1002.9,,509.0,"(46.2, -56.7)",1094.0,0.9999788999557495
9121511,384,2019-04-17 08:00,eucde10,53.5,8.6,,,1027.5,,509.0,"(53.5, 8.6)",,
9061247,10384,2019-04-17 08:00,eucde19,36.39,152.57,,,1020.4,,,"(36.39, 152.57)",1095.0,0.99997478723526
9122261,10384,2019-04-17 08:00,eucde19,36.52,156.9,,,1018.4,,,"(36.52, 156.9)",1096.0,0.9999865293502808
9060672,384,2019-04-17 08:00,eucde19,36.4,152.6,,,1020.4,,509.0,"(36.4, 152.6)",1095.0,0.99997478723526
9121521,384,2019-04-17 08:00,eucde19,36.5,156.9,,,1018.4,,509.0,"(36.5, 156.9)",1096.0,0.9999865293502808
9126465,384,2019-04-17 09:00,6201065,54.0,6.6,,,1028.3,,509.0,"(54.0, 6.6)",1097.0,0.9999383687973022
9065429,384,2019-04-17 09:00,6201065,54.0,6.6,,,1025.9,,509.0,"(54.0, 6.6)",1097.0,0.9999383687973022
9126466,384,2019-04-17 09:00,6201066,55.2,7.2,,,1030.3,,509.0,"(55.2, 7.2)",1098.0,0.9999383687973022
9065428,384,2019-04-17 09:00,6201066,55.2,7.2,,,1028.5,,509.0,"(55.2, 7.2)",1098.0,0.9999383687973022
9068531,10256,2019-04-17 09:00,9v9325,50.4,-15.3,,11.4,1004.3,20000.0,2.0,"(50.4, -15.3)",1099.0,0.9999856948852539
9068477,256,2019-04-17 09:00,9v9325,50.4,-15.3,,11.4,1004.3,20010.0,2.0,"(50.4, -15.3)",1099.0,0.9999856948852539
9066280,256,2019-04-17 09:00,a8zu9,-20.0,-39.0,,,1012.4,20010.0,3.0,"(-20.0, -39.0)",1100.0,0.9999856948852539
9066048,10256,2019-04-17 09:00,a8zu9,-20.0,-39.0,,,1012.4,20000.0,3.0,"(-20.0, -39.0)",1100.0,0.9999856948852539
9125300,384,2019-04-17 09:00,dbba,54.2,12.0,,6.7,1030.8,,509.0,"(54.2, 12.0)",1101.0,0.9304731536552407
9125299,10384,2019-04-17 09:00,dbba,54.2,12.0,,6.7,1030.8,,509.0,"(54.2, 12.0)",1101.0,0.9304731536552407
9064315,10384,2019-04-17 09:00,dbba,54.2,12.1,,6.4,1030.4,,509.0,"(54.2, 12.1)",1101.0,0.9016742102656156
9125432,10384,2019-04-17 09:00,dbbc,53.8,7.7,,7.8,1027.5,,509.0,"(53.8, 7.7)",,
9126478,384,2019-04-17 09:00,dbbe,14.1,-125.9,,26.4,1015.2,,509.0,"(14.1, -125.9)",1102.0,0.9999383687973022
9065430,384,2019-04-17 09:00,dbbe,14.1,-125.9,,26.3,1016.2,,509.0,"(14.1, -125.9)",1102.0,0.9999383687973022
9126479,10384,2019-04-17 09:00,dbbe,14.1,-125.9,,26.4,1015.2,,509.0,"(14.1, -125.9)",1102.0,0.9999383687973022
9065371,10384,2019-04-17 09:00,dbbe,14.1,-125.9,,26.3,1016.2,,509.0,"(14.1, -125.9)",1102.0,0.9999383687973022
9126949,10384,2019-04-17 09:00,dbbh,16.6,-62.0,,26.6,1014.1,,509.0,"(16.6, -62.0)",1103.0,0.9999383687973022
9126925,384,2019-04-17 09:00,dbbh,16.6,-62.0,,26.6,1014.1,,509.0,"(16.6, -62.0)",1103.0,0.9999383687973022
9065963,10384,2019-04-17 09:00,dbbh,16.6,-62.0,,26.4,1014.6,,509.0,"(16.6, -62.0)",1103.0,0.9999383687973022
9065909,384,2019-04-17 09:00,dbbh,16.6,-62.0,,26.4,1014.6,,509.0,"(16.6, -62.0)",1103.0,0.9999383687973022
9126411,10384,2019-04-17 09:00,dbbt,-27.1,-38.7,,25.7,1009.8,,509.0,"(-27.1, -38.7)",,
9065354,384,2019-04-17 09:00,dbbt,-27.0,-38.2,,25.5,1015.1,,509.0,"(-27.0, -38.2)",1104.0,0.9999383687973022
9065355,10384,2019-04-17 09:00,dbbt,-27.0,-38.2,,25.5,1015.1,,509.0,"(-27.0, -38.2)",1104.0,0.9999383687973022
9064240,10384,2019-04-17 09:00,dbck,54.0,8.0,,7.3,1026.2,,509.0,"(54.0, 8.0)",,
9125208,10384,2019-04-17 09:00,dbck,54.3,7.3,,7.4,1028.2,,509.0,"(54.3, 7.3)",,
9064115,10384,2019-04-17 09:00,dbea,54.0,8.2,,7.4,1026.6,,509.0,"(54.0, 8.2)",1105.0,0.9999383687973022
9125021,10384,2019-04-17 09:00,dbea,54.0,8.2,,7.4,1028.1,,509.0,"(54.0, 8.2)",1105.0,0.9999383687973022
9140860,10384,2019-04-17 09:00,dbfc,54.2,11.8,,6.1,1030.7,,509.0,"(54.2, 11.8)",,
9079909,10384,2019-04-17 09:00,dbfc,54.7,10.3,,6.6,1030.1,,509.0,"(54.7, 10.3)",,
9079908,10384,2019-04-17 09:00,dbfi,54.5,6.0,,7.2,1025.2,,509.0,"(54.5, 6.0)",,
9140862,384,2019-04-17 09:00,dbfi,54.2,8.0,,7.9,1028.2,,509.0,"(54.2, 8.0)",1106.0,0.9999383687973022
9140859,10384,2019-04-17 09:00,dbfi,54.2,8.0,,7.9,1028.2,,509.0,"(54.2, 8.0)",1106.0,0.9999383687973022
9125312,10384,2019-04-17 09:00,dbjm,53.9,8.7,,8.9,1028.3,,509.0,"(53.9, 8.7)",1107.0,0.9999383687973022
9064361,10384,2019-04-17 09:00,dbjm,53.9,8.7,,8.4,1027.2,,509.0,"(53.9, 8.7)",1107.0,0.9999383687973022
9064941,10384,2019-04-17 09:00,dbkr,54.7,12.8,,6.3,1031.3,,509.0,"(54.7, 12.8)",,
9125958,10384,2019-04-17 09:00,dbkr,54.9,13.6,,6.7,1032.3,,509.0,"(54.9, 13.6)",,
9126412,384,2019-04-17 09:00,dbkv,54.3,10.2,,8.2,1030.4,,509.0,"(54.3, 10.2)",1108.0,0.9999496834407171
9065847,10384,2019-04-17 09:00,dbkv,54.33,10.18,,7.97,1029.5,,,"(54.33, 10.18)",1108.0,0.9999644242814894
9126967,10384,2019-04-17 09:00,dbkv,54.33,10.18,,8.22,1030.4,,,"(54.33, 10.18)",1108.0,0.9999644242814894
9065257,384,2019-04-17 09:00,dbkv,54.3,10.2,,8.0,1029.5,,509.0,"(54.3, 10.2)",1108.0,0.9999496834407171
9127101,256,2019-04-17 09:00,dblk,-53.6,-55.5,,5.4,984.0,20010.0,15.0,"(-53.6, -55.5)",1110.0,0.9999856948852539
9066155,256,2019-04-17 09:00,dblk,-53.5,-59.1,,6.6,981.6,10010.0,61.0,"(-53.5, -59.1)",1109.0,0.9999856948852539
9127162,10256,2019-04-17 09:00,dblk,-53.6,-55.5,,5.4,984.0,20000.0,15.0,"(-53.6, -55.5)",1110.0,0.9999856948852539
9066044,10256,2019-04-17 09:00,dblk,-53.5,-59.1,,6.6,981.6,10000.0,61.0,"(-53.5, -59.1)",1109.0,0.9999856948852539
9126337,384,2019-04-17 09:00,dbnd,54.4,12.2,,5.7,1031.2,,509.0,"(54.4, 12.2)",1112.0,0.9999852776527405
9065851,10384,2019-04-17 09:00,dbnd,54.19,11.5,,5.92,1030.4,,,"(54.19, 11.5)",1111.0,0.9999962449073792
9126963,10384,2019-04-17 09:00,dbnd,54.42,12.19,,5.71,1031.2,,,"(54.42, 12.19)",1112.0,0.9999852776527405
9065346,384,2019-04-17 09:00,dbnd,54.2,11.5,,5.9,1030.4,,509.0,"(54.2, 11.5)",1111.0,0.9999962449073792
9079905,10256,2019-04-17 09:00,dcpx2,18.8,124.4,24.0,27.0,1011.0,20000.0,63.0,"(18.8, 124.4)",1113.0,0.9999856948852539
9079838,256,2019-04-17 09:00,dcpx2,18.8,124.4,,27.0,1011.0,20010.0,63.0,"(18.8, 124.4)",1113.0,0.9999856948852539
9126864,256,2019-04-17 09:00,ddsd2,36.4,-1.8,,16.3,1014.0,10010.0,2.0,"(36.4, -1.8)",1114.0,0.9999856948852539
9126436,10256,2019-04-17 09:00,ddsd2,36.4,-1.8,,16.3,1014.0,10000.0,2.0,"(36.4, -1.8)",1114.0,0.9999856948852539
9129998,10256,2019-04-17 09:00,defy,42.1,-17.2,12.1,14.3,1009.8,4000.0,2.0,"(42.1, -17.2)",1116.0,0.9999876618385315
9068896,256,2019-04-17 09:00,defy,41.5,-18.5,,14.0,1003.1,2010.0,60.0,"(41.5, -18.5)",1115.0,0.9999876618385315
9129727,256,2019-04-17 09:00,defy,42.1,-17.2,,14.3,1009.8,4010.0,2.0,"(42.1, -17.2)",1116.0,0.9999876618385315
9069003,10256,2019-04-17 09:00,defy,41.5,-18.5,11.8,14.0,1003.1,2000.0,60.0,"(41.5, -18.5)",1115.0,0.9999876618385315
9131120,256,2019-04-17 09:00,ditl2,33.4,-76.9,,,1019.1,20010.0,3.0,"(33.4, -76.9)",1117.0,0.9999856948852539
9131001,10256,2019-04-17 09:00,ditl2,33.4,-76.9,,,1019.1,20000.0,3.0,"(33.4, -76.9)",1117.0,0.9999856948852539
9125430,10256,2019-04-17 09:00,djqb2,10.0,-77.0,,26.0,1007.0,10000.0,10.0,"(10.0, -77.0)",,
9126937,10384,2019-04-17 09:00,eucde08,46.54,-27.62,,13.87,1007.6,,,"(46.54, -27.62)",1119.0,0.9999017715454102
9126347,384,2019-04-17 09:00,eucde08,46.5,-27.6,,13.9,1007.6,,509.0,"(46.5, -27.6)",1119.0,0.9999017715454102
9065816,10384,2019-04-17 09:00,eucde08,48.22,-22.4,,13.54,1004.0,,,"(48.22, -22.4)",1118.0,0.9999865293502808
9065227,384,2019-04-17 09:00,eucde08,48.2,-22.4,,13.5,1004.0,,509.0,"(48.2, -22.4)",1118.0,0.9999865293502808
9126940,10384,2019-04-17 09:00,eucde09,46.12,-56.42,,1.0,1003.8,,,"(46.12, -56.42)",1120.0,0.9999788403511047
9126352,384,2019-04-17 09:00,eucde09,46.1,-56.4,,1.0,1003.8,,509.0,"(46.1, -56.4)",1120.0,0.9999788403511047
9126324,384,2019-04-17 09:00,eucde19,36.5,157.3,,,1018.3,,509.0,"(36.5, 157.3)",1122.0,0.9999595284461975
9126928,10384,2019-04-17 09:00,eucde19,36.52,157.27,,,1018.3,,,"(36.52, 157.27)",1122.0,0.9999595284461975
9065244,384,2019-04-17 09:00,eucde19,36.4,152.9,,,1020.7,,509.0,"(36.4, 152.9)",1121.0,0.9999594688415527
9065827,10384,2019-04-17 09:00,eucde19,36.42,152.93,,,1020.7,,,"(36.42, 152.93)",1121.0,0.9999594688415527
9070537,384,2019-04-17 10:00,6201065,54.0,6.6,,,1026.1,,509.0,"(54.0, 6.6)",1123.0,0.9999383687973022
9131464,384,2019-04-17 10:00,6201065,54.0,6.6,,,1028.7,,509.0,"(54.0, 6.6)",1123.0,0.9999383687973022
9070538,384,2019-04-17 10:00,6201066,55.2,7.2,,,1028.8,,509.0,"(55.2, 7.2)",1124.0,0.9999383687973022
9131465,384,2019-04-17 10:00,6201066,55.2,7.2,,,1030.6,,509.0,"(55.2, 7.2)",1124.0,0.9999383687973022
9073130,10256,2019-04-17 10:00,cqib6,-34.3,17.9,,19.0,1020.4,20000.0,1.0,"(-34.3, 17.9)",1125.0,0.9999856948852539
9073096,256,2019-04-17 10:00,cqib6,-34.3,17.9,,19.0,1020.4,20010.0,1.0,"(-34.3, 17.9)",1125.0,0.9999856948852539
9069354,384,2019-04-17 10:00,dbba,54.2,12.1,,6.6,1030.3,,509.0,"(54.2, 12.1)",1126.0,0.9197173209793754
9130367,384,2019-04-17 10:00,dbba,54.2,12.0,,6.7,1031.1,,509.0,"(54.2, 12.0)",1126.0,0.9197173209793754
9069357,10384,2019-04-17 10:00,dbba,54.2,12.1,,6.6,1030.3,,509.0,"(54.2, 12.1)",1126.0,0.9197173209793754
9130334,10384,2019-04-17 10:00,dbba,54.2,12.0,,6.7,1031.1,,509.0,"(54.2, 12.0)",1126.0,0.9197173209793754
9130222,10384,2019-04-17 10:00,dbbc,53.8,7.7,,7.8,1027.9,,509.0,"(53.8, 7.7)",,
9131483,384,2019-04-17 10:00,dbbe,14.1,-125.9,,26.4,1013.9,,509.0,"(14.1, -125.9)",1127.0,0.9999383687973022
9131474,10384,2019-04-17 10:00,dbbe,14.1,-125.9,,26.4,1013.9,,509.0,"(14.1, -125.9)",1127.0,0.9999383687973022
9070539,384,2019-04-17 10:00,dbbe,14.1,-125.9,,26.3,1015.2,,509.0,"(14.1, -125.9)",1127.0,0.9999383687973022
9070549,10384,2019-04-17 10:00,dbbe,14.1,-125.9,,26.3,1015.2,,509.0,"(14.1, -125.9)",1127.0,0.9999383687973022
9131897,10384,2019-04-17 10:00,dbbh,16.7,-62.0,,26.4,1013.8,,509.0,"(16.7, -62.0)",1128.0,0.9999383687973022
9131923,384,2019-04-17 10:00,dbbh,16.7,-62.0,,26.4,1013.8,,509.0,"(16.7, -62.0)",1128.0,0.9999383687973022
9070636,384,2019-04-17 10:00,dbbh,16.7,-62.0,,26.4,1014.9,,509.0,"(16.7, -62.0)",1128.0,0.9999383687973022
9070904,10384,2019-04-17 10:00,dbbh,16.7,-62.0,,26.4,1014.9,,509.0,"(16.7, -62.0)",1128.0,0.9999383687973022
9070415,384,2019-04-17 10:00,dbbt,-27.0,-38.2,,25.8,1014.5,,509.0,"(-27.0, -38.2)",1129.0,0.9999383687973022
9131446,10384,2019-04-17 10:00,dbbt,-27.1,-38.7,,25.6,1009.7,,509.0,"(-27.1, -38.7)",,
9070413,10384,2019-04-17 10:00,dbbt,-27.0,-38.2,,25.8,1014.5,,509.0,"(-27.0, -38.2)",1129.0,0.9999383687973022
9130217,10384,2019-04-17 10:00,dbck,54.3,7.2,,7.5,1028.4,,509.0,"(54.3, 7.2)",,
9069258,10384,2019-04-17 10:00,dbck,54.0,8.1,,7.4,1026.7,,509.0,"(54.0, 8.1)",,
9069245,10384,2019-04-17 10:00,dbea,54.0,8.2,,7.5,1026.4,,509.0,"(54.0, 8.2)",1130.0,0.9999383687973022
9129996,10384,2019-04-17 10:00,dbea,54.0,8.2,,7.7,1028.5,,509.0,"(54.0, 8.2)",1130.0,0.9999383687973022
9146360,10384,2019-04-17 10:00,dbfc,54.2,11.8,,6.0,1031.0,,509.0,"(54.2, 11.8)",,
9085195,10384,2019-04-17 10:00,dbfc,54.7,10.2,,6.7,1030.5,,509.0,"(54.7, 10.2)",,
9146335,10384,2019-04-17 10:00,dbfi,54.2,8.0,,7.8,1028.5,,509.0,"(54.2, 8.0)",,
9085198,10384,2019-04-17 10:00,dbfi,54.6,6.4,,7.4,1025.9,,509.0,"(54.6, 6.4)",,
9069362,10384,2019-04-17 10:00,dbjm,53.9,8.7,,8.1,1027.3,,509.0,"(53.9, 8.7)",1131.0,0.9999383687973022
9130422,10384,2019-04-17 10:00,dbjm,53.9,8.7,,8.4,1028.8,,509.0,"(53.9, 8.7)",1131.0,0.9999383687973022
9130945,10384,2019-04-17 10:00,dbkr,54.9,13.6,,6.8,1032.6,,509.0,"(54.9, 13.6)",,
9069995,10384,2019-04-17 10:00,dbkr,54.7,13.0,,6.1,1031.3,,509.0,"(54.7, 13.0)",,
9070929,10384,2019-04-17 10:00,dbkv,54.33,10.18,,7.99,1029.6,,,"(54.33, 10.18)",1132.0,0.9999644242814894
9131331,384,2019-04-17 10:00,dbkv,54.3,10.2,,8.3,1030.9,,509.0,"(54.3, 10.2)",1132.0,0.9999496834407171
9070387,384,2019-04-17 10:00,dbkv,54.3,10.2,,8.0,1029.6,,509.0,"(54.3, 10.2)",1132.0,0.9999496834407171
9131758,10384,2019-04-17 10:00,dbkv,54.33,10.18,,8.28,1030.9,,,"(54.33, 10.18)",1132.0,0.9999644242814894
9070992,10384,2019-04-17 10:00,dblk,-53.6,-58.8,,6.2,981.4,,509.0,"(-53.6, -58.8)",1133.0,0.9999383687973022
9132054,10384,2019-04-17 10:00,dblk,-53.6,-55.2,,5.6,984.3,,509.0,"(-53.6, -55.2)",1134.0,0.9999383687973022
9071000,384,2019-04-17 10:00,dblk,-53.6,-58.8,,6.2,981.4,,509.0,"(-53.6, -58.8)",1133.0,0.9999383687973022
9132033,384,2019-04-17 10:00,dblk,-53.6,-55.2,,5.6,984.3,,509.0,"(-53.6, -55.2)",1134.0,0.9999383687973022
9070360,384,2019-04-17 10:00,dbnd,54.3,11.7,,5.8,1030.4,,509.0,"(54.3, 11.7)",1135.0,0.9998290538787842
9131261,384,2019-04-17 10:00,dbnd,54.6,12.3,,5.7,1031.8,,509.0,"(54.6, 12.3)",1136.0,0.9999962449073792
9131749,10384,2019-04-17 10:00,dbnd,54.59,12.3,,5.71,1031.8,,,"(54.59, 12.3)",1136.0,0.9999962449073792
9070926,10384,2019-04-17 10:00,dbnd,54.25,11.7,,5.76,1030.4,,,"(54.25, 11.7)",1135.0,0.9998290538787842
9139140,10256,2019-04-17 10:00,dcpx2,21.2,121.8,23.5,27.0,1011.0,10000.0,2.0,"(21.2, 121.8)",1137.0,0.9999856948852539
9139195,256,2019-04-17 10:00,dcpx2,21.2,121.8,,27.0,1011.0,10010.0,2.0,"(21.2, 121.8)",1137.0,0.9999856948852539
9131237,384,2019-04-17 10:00,eucde08,46.4,-28.0,,13.4,1007.7,,509.0,"(46.4, -28.0)",1139.0,0.9999677538871765
9131686,10384,2019-04-17 10:00,eucde08,46.38,-28.03,,13.38,1007.7,,,"(46.38, -28.03)",1139.0,0.9999677538871765
9070919,10384,2019-04-17 10:00,eucde08,48.08,-22.83,,12.61,1005.6,,,"(48.08, -22.83)",1138.0,0.9999691247940063
9070410,384,2019-04-17 10:00,eucde08,48.1,-22.8,,12.6,1005.6,,509.0,"(48.1, -22.8)",1138.0,0.9999691247940063
9070914,10384,2019-04-17 10:00,eucde09,47.43,-58.53,,-0.31,991.3,,,"(47.43, -58.53)",1140.0,0.9999389052391052
9131682,10384,2019-04-17 10:00,eucde09,46.04,-56.13,,0.97,1005.2,,,"(46.04, -56.13)",1141.0,0.9998792409896851
9131233,384,2019-04-17 10:00,eucde09,46.0,-56.1,,1.0,1005.2,,509.0,"(46.0, -56.1)",1141.0,0.9998792409896851
9070403,384,2019-04-17 10:00,eucde09,47.4,-58.5,,-0.3,991.3,,509.0,"(47.4, -58.5)",1140.0,0.9999389052391052
9070932,10384,2019-04-17 10:00,eucde13,52.93,4.0,,,1022.6,,,"(52.93, 4.0)",,
9131323,384,2019-04-17 10:00,eucde19,36.5,157.6,,,1018.1,,509.0,"(36.5, 157.6)",1143.0,0.9998128414154053
9070358,384,2019-04-17 10:00,eucde19,36.4,153.3,,,1021.4,,509.0,"(36.4, 153.3)",1142.0,0.9999639987945557
9070905,10384,2019-04-17 10:00,eucde19,36.43,153.3,,,1021.4,,,"(36.43, 153.3)",1142.0,0.9999639987945557
9131719,10384,2019-04-17 10:00,eucde19,36.54,157.64,,,1018.1,,,"(36.54, 157.64)",1143.0,0.9998128414154053
9155460,10256,2019-04-17 10:00,vrgj3,49.3,-6.9,11.0,11.0,1014.0,10000.0,2.0,"(49.3, -6.9)",1145.0,0.9999765168793774
9079840,256,2019-04-17 10:00,vrgj3,48.6,-12.0,,12.0,1006.0,10010.0,2.0,"(48.6, -12.0)",1144.0,0.9999765168793774
9079906,10256,2019-04-17 10:00,vrgj3,48.6,-12.0,11.0,12.0,1006.0,10000.0,2.0,"(48.6, -12.0)",1144.0,0.9999765168793774
9074182,10256,2019-04-17 10:00,vrgj3,48.6,-12.0,11.0,12.0,1006.0,10000.0,2.0,"(48.6, -12.0)",1144.0,0.9999765168793774
9074259,256,2019-04-17 10:00,vrgj3,48.6,-12.0,,12.0,1006.0,10010.0,2.0,"(48.6, -12.0)",1144.0,0.9999765168793774
9155481,256,2019-04-17 10:00,vrgj3,49.3,-6.9,,11.0,1014.0,10010.0,2.0,"(49.3, -6.9)",1145.0,0.9999765168793774
9153469,10256,2019-04-17 10:00,vrgj3,49.3,-6.9,11.0,11.0,1014.0,10000.0,2.0,"(49.3, -6.9)",1145.0,0.9999765168793774
9153519,256,2019-04-17 10:00,vrgj3,49.3,-6.9,,11.0,1014.0,10010.0,2.0,"(49.3, -6.9)",1145.0,0.9999765168793774
9136226,384,2019-04-17 11:00,6201065,54.0,6.6,,,1029.0,,509.0,"(54.0, 6.6)",1146.0,0.9999383687973022
9075434,384,2019-04-17 11:00,6201065,54.0,6.6,,,1026.3,,509.0,"(54.0, 6.6)",1146.0,0.9999383687973022
9136227,384,2019-04-17 11:00,6201066,55.2,7.2,,,1030.9,,509.0,"(55.2, 7.2)",1147.0,0.9999383687973022
9075435,384,2019-04-17 11:00,6201066,55.2,7.2,,,1028.9,,509.0,"(55.2, 7.2)",1147.0,0.9999383687973022
9139558,256,2019-04-17 11:00,9ha3767,35.7,30.2,,,1014.2,20010.0,510.0,"(35.7, 30.2)",1148.0,0.9999856948852539
9139815,10256,2019-04-17 11:00,9ha3767,35.7,30.2,,,1014.2,20000.0,510.0,"(35.7, 30.2)",1148.0,0.9999856948852539
9074286,10384,2019-04-17 11:00,dbba,54.2,12.1,,6.0,1030.0,,509.0,"(54.2, 12.1)",1149.0,0.901674211025238
9135133,10384,2019-04-17 11:00,dbba,54.2,12.0,,6.6,1031.5,,509.0,"(54.2, 12.0)",1149.0,0.901674211025238
9135078,10384,2019-04-17 11:00,dbbc,53.8,7.7,,7.7,1028.3,,509.0,"(53.8, 7.7)",,
9136228,384,2019-04-17 11:00,dbbe,14.1,-125.9,,26.5,1013.6,,509.0,"(14.1, -125.9)",1150.0,0.9999383687973022
9075743,384,2019-04-17 11:00,dbbe,14.1,-125.9,,26.3,1014.4,,509.0,"(14.1, -125.9)",1150.0,0.9999383687973022
9075448,10384,2019-04-17 11:00,dbbe,14.1,-125.9,,26.3,1014.4,,509.0,"(14.1, -125.9)",1150.0,0.9999383687973022
9136199,10384,2019-04-17 11:00,dbbe,14.1,-125.9,,26.5,1013.6,,509.0,"(14.1, -125.9)",1150.0,0.9999383687973022
9136749,10384,2019-04-17 11:00,dbbh,16.7,-62.0,,26.6,1014.3,,509.0,"(16.7, -62.0)",1151.0,0.9999383687973022
9075893,10384,2019-04-17 11:00,dbbh,16.7,-62.0,,26.4,1015.5,,509.0,"(16.7, -62.0)",1151.0,0.9999383687973022
9075913,384,2019-04-17 11:00,dbbh,16.7,-62.0,,26.4,1015.5,,509.0,"(16.7, -62.0)",1151.0,0.9999383687973022
9136718,384,2019-04-17 11:00,dbbh,16.7,-62.0,,26.6,1014.3,,509.0,"(16.7, -62.0)",1151.0,0.9999383687973022
9075412,10384,2019-04-17 11:00,dbbt,-27.0,-38.2,,25.9,1014.6,,509.0,"(-27.0, -38.2)",,
9136075,10384,2019-04-17 11:00,dbbt,-27.3,-38.9,,25.6,1010.6,,509.0,"(-27.3, -38.9)",,
9074177,10384,2019-04-17 11:00,dbck,54.0,8.3,,7.5,1026.8,,509.0,"(54.0, 8.3)",,
9135076,10384,2019-04-17 11:00,dbck,54.3,7.0,,7.4,1028.8,,509.0,"(54.3, 7.0)",,
9134946,10384,2019-04-17 11:00,dbea,54.0,8.2,,7.7,1029.0,,509.0,"(54.0, 8.2)",1152.0,0.9999383687973022
9073946,10384,2019-04-17 11:00,dbea,54.0,8.2,,7.4,1026.3,,509.0,"(54.0, 8.2)",1152.0,0.9999383687973022
9151967,10384,2019-04-17 11:00,dbfc,54.2,11.9,,6.0,1031.4,,509.0,"(54.2, 11.9)",,
9090745,10384,2019-04-17 11:00,dbfc,54.7,10.2,,6.7,1030.3,,509.0,"(54.7, 10.2)",,
9151966,10384,2019-04-17 11:00,dbfi,54.2,8.0,,7.6,1028.6,,509.0,"(54.2, 8.0)",,
9090721,10384,2019-04-17 11:00,dbfi,54.8,6.7,,7.4,1026.7,,509.0,"(54.8, 6.7)",,
9074288,10384,2019-04-17 11:00,dbjm,53.9,8.7,,7.7,1027.1,,509.0,"(53.9, 8.7)",1153.0,0.9999383687973022
9135146,10384,2019-04-17 11:00,dbjm,53.9,8.7,,8.5,1029.1,,509.0,"(53.9, 8.7)",1153.0,0.9999383687973022
9074946,10384,2019-04-17 11:00,dbkr,54.7,13.1,,6.1,1031.7,,509.0,"(54.7, 13.1)",,
9161264,384,2019-04-17 11:00,dbkr,54.9,13.7,,6.7,1032.9,,509.0,"(54.9, 13.7)",1154.0,0.9999383687973022
9160381,384,2019-04-17 11:00,dbkr,54.9,13.7,,6.7,1032.9,,509.0,"(54.9, 13.7)",1154.0,0.9999383687973022
9160404,10384,2019-04-17 11:00,dbkr,54.9,13.7,,6.7,1032.9,,509.0,"(54.9, 13.7)",1154.0,0.9999383687973022
9136576,10384,2019-04-17 11:00,dbkv,54.33,10.18,,8.4,1031.1,,,"(54.33, 10.18)",1155.0,0.9999644242814894
9075274,384,2019-04-17 11:00,dbkv,54.3,10.2,,8.0,1029.5,,509.0,"(54.3, 10.2)",1155.0,0.9999496834407171
9075874,10384,2019-04-17 11:00,dbkv,54.33,10.18,,7.97,1029.5,,,"(54.33, 10.18)",1155.0,0.9999644242814894
9135963,384,2019-04-17 11:00,dbkv,54.3,10.2,,8.4,1031.1,,509.0,"(54.3, 10.2)",1155.0,0.9999496834407171
9136911,384,2019-04-17 11:00,dblk,-53.6,-55.0,,5.7,984.7,,509.0,"(-53.6, -55.0)",1157.0,0.9999383687973022
9076038,10384,2019-04-17 11:00,dblk,-53.6,-58.5,,6.1,981.2,,509.0,"(-53.6, -58.5)",1156.0,0.9999383687973022
9136874,10384,2019-04-17 11:00,dblk,-53.6,-55.0,,5.7,984.7,,509.0,"(-53.6, -55.0)",1157.0,0.9999383687973022
