MAROB_ID,IID,MESSZEIT,KENNUNG,GEOGR_BREITE,GEOGR_LAENGE,FEUCHTTEMPERATUR,WASSERTEMPERATUR,LUFTDRUCK_REDUZIERT,HORIZONTALE_SICHT,WETTER
8764708,384,2019-04-15 01:00,EUCDE03, 53.5000, 010.0000,,, 1030.70,,509
8826064,384,2019-04-15 01:00,EUCDE03, 53.5000, 010.0000,,, 1028.30,,509
8826676,10384,2019-04-15 01:00,EUCDE04, 53.4800,-004.6500,,, 1014.10,,
8765274,10384,2019-04-15 01:00,EUCDE04, 50.5300,-005.8800,,, 1015.10,,
8764685,384,2019-04-15 01:00,EUCDE04, 50.5000,-005.9000,,, 1015.10,,509
8826098,384,2019-04-15 01:00,EUCDE04, 53.5000,-004.6000,,, 1014.10,,509
8826065,384,2019-04-15 01:00,EUCDE06, 49.4000,-020.0000,,, 0998.80,,509
8826671,10384,2019-04-15 01:00,EUCDE06, 49.4400,-019.9900,,, 0998.80,,
8765271,10384,2019-04-15 01:00,EUCDE06, 48.4900,-025.3600,,, 1003.10,,
8764665,384,2019-04-15 01:00,EUCDE06, 48.5000,-025.4000,,, 1003.10,,509
8826089,384,2019-04-15 01:00,EUCDE07, 40.7000,-074.1000,,, 0994.40,,509
8826673,10384,2019-04-15 01:00,EUCDE07, 40.7000,-074.1400,,, 0994.40,,
8765278,10384,2019-04-15 01:00,EUCDE07, 40.6800,-074.1500,,, 1003.90,,
8764697,384,2019-04-15 01:00,EUCDE07, 40.7000,-074.1000,,, 1003.90,,509
8826060,384,2019-04-15 01:00,EUCDE08, 50.0000,-003.1000,, 11.00, 1013.40,,509
8764705,384,2019-04-15 01:00,EUCDE08, 51.0000, 001.3000,, 10.10, 1025.80,,509
8765299,10384,2019-04-15 01:00,EUCDE08, 51.0200, 001.3300,, 10.15, 1025.80,,
8826670,10384,2019-04-15 01:00,EUCDE08, 49.9800,-003.0800,, 10.97, 1013.40,,
8765277,10384,2019-04-15 01:00,EUCDE09, 46.8400,-071.1200,, 03.05, 1011.40,,
8826091,384,2019-04-15 01:00,EUCDE09, 48.8000,-068.2000,, 02.60, 1001.80,,509
8764695,384,2019-04-15 01:00,EUCDE09, 46.8000,-071.1000,, 03.00, 1011.40,,509
8826674,10384,2019-04-15 01:00,EUCDE09, 48.8000,-068.1600,, 02.56, 1001.80,,
8826062,384,2019-04-15 01:00,EUCDE10, 53.5000, 008.6000,,, 1027.30,,509
8765298,10384,2019-04-15 01:00,EUCDE10, 53.5300, 008.5800,,, 1029.70,,
8826713,10384,2019-04-15 01:00,EUCDE10, 53.5300, 008.5800,,, 1027.30,,
8764693,384,2019-04-15 01:00,EUCDE10, 53.5000, 008.6000,,, 1029.70,,509
8764700,384,2019-04-15 01:00,EUCDE12,-29.7000, 031.2000,,, 1011.00,,509
8826740,10384,2019-04-15 01:00,EUCDE12,-29.8800, 031.0200,,, 1012.20,,
8765318,10384,2019-04-15 01:00,EUCDE12,-29.6900, 031.1600,,, 1011.00,,
8826087,384,2019-04-15 01:00,EUCDE12,-29.9000, 031.0000,,, 1012.20,,509
8764663,384,2019-04-15 01:00,EUCDE13, 53.7000, 009.5000,,, 1030.70,,509
8826028,384,2019-04-15 01:00,EUCDE13, 53.5000, 010.0000,,, 1028.20,,509
8826698,10384,2019-04-15 01:00,EUCDE13, 53.5300, 010.0000,,, 1028.20,,
8765290,10384,2019-04-15 01:00,EUCDE13, 53.7200, 009.4700,,, 1030.70,,
8826046,384,2019-04-15 01:00,EUCDE14, 08.9000,-079.5000,,, 1012.10,,509
8826727,10384,2019-04-15 01:00,EUCDE14, 08.8600,-079.4800,,, 1012.10,,
8764688,384,2019-04-15 01:00,EUCDE14, 06.9000,-081.0000,,, 1009.00,,509
8765303,10384,2019-04-15 01:00,EUCDE14, 06.8800,-080.9700,,, 1009.00,,
8826050,384,2019-04-15 01:00,EUCDE16, 51.9000, 004.4000,,, 1022.20,,509
8764828,384,2019-04-15 01:00,EUCDE16, 51.9000, 004.4000,,, 1027.60,,509
8826709,10384,2019-04-15 01:00,EUCDE16, 51.8900, 004.4300,,, 1022.20,,
8765308,10384,2019-04-15 01:00,EUCDE16, 51.8900, 004.4300,,, 1027.60,,
8826048,384,2019-04-15 01:00,EUCDE17, 63.5000,-020.5000,,, 1013.60,,509
8764669,384,2019-04-15 01:00,EUCDE17, 63.0000,-012.8000,,, 1020.70,,509
8765272,10384,2019-04-15 01:00,EUCDE17, 62.9900,-012.8100,,, 1020.70,,
8826663,10384,2019-04-15 01:00,EUCDE17, 63.5300,-020.4600,,, 1013.60,,
8764838,384,2019-04-15 01:00,EUCDE18, 17.9000,-103.8000,,, 1011.80,,509
8765312,10384,2019-04-15 01:00,EUCDE18, 17.9100,-103.8200,,, 1011.80,,
8826096,384,2019-04-15 01:00,EUCDE18, 16.2000,-100.4000,,, 1012.10,,509
8826733,10384,2019-04-15 01:00,EUCDE18, 16.2200,-100.3700,,, 1012.10,,
8826037,384,2019-04-15 01:00,EUCDE19, 33.0000, 137.4000,,, 1015.40,,509
8765269,10384,2019-04-15 01:00,EUCDE19, 31.7000, 133.5600,,, 1014.60,,
8764674,384,2019-04-15 01:00,EUCDE19, 31.7000, 133.6000,,, 1014.60,,509
8826661,10384,2019-04-15 01:00,EUCDE19, 32.9600, 137.4200,,, 1015.40,,
8764703,384,2019-04-15 01:00,EUCDE20, 14.5000,-079.0000,,, 1011.90,,509
8765305,10384,2019-04-15 01:00,EUCDE20, 14.5300,-078.9700,,, 1011.90,,
8826729,10384,2019-04-15 01:00,EUCDE20, 17.3400,-076.3600,,, 1015.20,,
8826095,384,2019-04-15 01:00,EUCDE20, 17.3000,-076.4000,,, 1015.20,,509
8826738,10384,2019-04-15 01:00,EUCDE22, 15.0300, 041.9600,,, 1006.50,,
8764661,384,2019-04-15 01:00,EUCDE22, 17.2000, 040.3000,,, 1008.30,,509
8826038,384,2019-04-15 01:00,EUCDE22, 15.0000, 042.0000,,, 1006.50,,509
8765316,10384,2019-04-15 01:00,EUCDE22, 17.2000, 040.3100,,, 1008.30,,
8826056,384,2019-04-15 01:00,EUCDE23, 51.3000, 004.4000,,, 1021.10,,509
8826711,10384,2019-04-15 01:00,EUCDE23, 51.2600, 004.3800,,, 1021.10,,
8764690,384,2019-04-15 01:00,EUCDE23, 51.4000, 003.9000,,, 1026.80,,509
8765297,10384,2019-04-15 01:00,EUCDE23, 51.3700, 003.9200,,, 1026.80,,
8765313,10384,2019-04-15 01:00,EUCDE24, 29.8300, 122.6300,,, 1022.80,,
8826039,384,2019-04-15 01:00,EUCDE24, 29.8000, 122.6000,,, 1020.40,,509
8826735,10384,2019-04-15 01:00,EUCDE24, 29.8300, 122.6300,,, 1020.40,,
8764686,384,2019-04-15 01:00,EUCDE24, 29.8000, 122.6000,,, 1022.80,,509
8826664,10384,2019-04-15 01:00,EUCDE25, 32.7400,-016.7100,,, 1020.90,,
8764704,384,2019-04-15 01:00,EUCDE25, 32.7000,-016.7000,,, 1017.30,,509
8765281,10384,2019-04-15 01:00,EUCDE25, 32.7400,-016.7100,,, 1017.30,,
8826049,384,2019-04-15 01:00,EUCDE25, 32.7000,-016.7000,,, 1020.90,,509
8826732,10384,2019-04-15 01:00,EUCDE26, 19.3900,-095.8700,,, 1017.90,,
8765311,10384,2019-04-15 01:00,EUCDE26, 19.5500,-096.1300,,, 1017.60,,
8826058,384,2019-04-15 01:00,EUCDE26, 19.4000,-095.9000,,, 1017.90,,509
8764668,384,2019-04-15 01:00,EUCDE26, 19.6000,-096.1000,,, 1017.60,,509
8765286,10384,2019-04-15 01:00,EUCDE27, 33.9200,-050.1000,,, 1027.00,,
8826047,384,2019-04-15 01:00,EUCDE27, 36.4000,-046.3000,,, 1021.40,,509
8764707,384,2019-04-15 01:00,EUCDE27, 33.9000,-050.1000,,, 1027.00,,509
8826662,10384,2019-04-15 01:00,EUCDE27, 36.3600,-046.2700,,, 1021.40,,
8764689,384,2019-04-15 01:00,EUCDE28,-18.8000, 147.0000,,, 1017.50,,509
8765314,10384,2019-04-15 01:00,EUCDE28,-18.7700, 147.0200,,, 1017.50,,
8826734,10384,2019-04-15 01:00,EUCDE28,-15.9500, 145.4800,,, 1016.10,,
8826036,384,2019-04-15 01:00,EUCDE28,-15.9000, 145.5000,,, 1016.10,,509
8765317,10384,2019-04-15 01:00,EUCDE29, 08.7200, 076.4100,,, 1010.10,,
8826739,10384,2019-04-15 01:00,EUCDE29, 09.9700, 076.2600,,, 1008.00,,
8826066,384,2019-04-15 01:00,EUCDE29, 10.0000, 076.3000,,, 1008.00,,509
8764672,384,2019-04-15 01:00,EUCDE29, 08.7000, 076.4000,,, 1010.10,,509
8764706,384,2019-04-15 01:00,EUCDE30, 50.3000,-000.2000,,, 1023.70,,509
8765282,10384,2019-04-15 01:00,EUCDE30, 50.3000,-000.1700,,, 1023.70,,
8826092,384,2019-04-15 01:00,EUCDE30, 51.3000, 002.4000,,, 1020.70,,509
8826719,10384,2019-04-15 01:00,EUCDE30, 51.3400, 002.4100,,, 1020.70,,
8826728,10384,2019-04-15 01:00,EUCDE31,-12.0500,-077.1400,,, 1014.20,,
8765307,10384,2019-04-15 01:00,EUCDE31,-12.8600,-076.8200,,, 1012.50,,
8764710,256,2019-04-15 01:00,EUCDE31,-12.9000,-076.8000,,, 1012.50,,508
8826086,256,2019-04-15 01:00,EUCDE31,-12.0000,-077.1000,,, 1014.20,,508
8765310,10384,2019-04-15 01:00,EUCDE33, 29.9100,-090.1100,,, 1014.60,,
8826731,10384,2019-04-15 01:00,EUCDE33, 29.9100,-090.1100,,, 1020.90,,
8826063,256,2019-04-15 01:00,EUCDE33, 29.9000,-090.1000,,, 1020.90,,508
8764666,256,2019-04-15 01:00,EUCDE33, 29.9000,-090.1000,,, 1014.60,,508
8764667,384,2019-04-15 01:00,EUCDE39, 31.8000, 034.6000,,, 1016.50,,509
8825943,10384,2019-04-15 01:00,EUCDE39, 31.8000, 034.7000,,, 1016.90,,
8765292,10384,2019-04-15 01:00,EUCDE39, 31.8100, 034.5700,,, 1016.50,,
8826043,384,2019-04-15 01:00,EUCDE39, 31.8000, 034.7000,,, 1016.90,,509
8764523,10384,2019-04-15 01:00,EUCDE39, 31.8000, 034.6000,,, 1016.50,,
8826707,10384,2019-04-15 01:00,EUCDE39, 31.8300, 034.6500,,, 1016.90,,
8832138,384,2019-04-15 02:00,6201065, 54.0000, 006.6000,,, 1027.50,,509
8770757,384,2019-04-15 02:00,6201065, 54.0000, 006.6000,,, 1031.40,,509
8832139,384,2019-04-15 02:00,6201066, 55.2000, 007.2000,,, 1030.00,,509
8770758,384,2019-04-15 02:00,6201066, 55.2000, 007.2000,,, 1032.90,,509
8839670,256,2019-04-15 02:00,9V8896, 27.6000,-071.6000,, 24.70, 1018.20,20010,2
8839645,10256,2019-04-15 02:00,9V8896, 27.6000,-071.6000,, 24.70, 1018.20,20000,2
8769081,10384,2019-04-15 02:00,DBBA, 54.4000, 012.4000,, 05.90, 1032.70,,509
8830508,10384,2019-04-15 02:00,DBBA, 54.1000, 012.1000,, 09.00, 1029.10,,509
8832111,10384,2019-04-15 02:00,DBBE, 13.4000,-123.0000,, 26.90, 1010.90,,509
8770780,10384,2019-04-15 02:00,DBBE, 12.8000,-120.7000,, 27.10, 1010.40,,509
8771315,10384,2019-04-15 02:00,DBBH, 16.5000,-061.9000,, 26.70, 1016.50,,509
8771317,384,2019-04-15 02:00,DBBH, 16.5000,-061.9000,, 26.70, 1016.50,,509
8832312,10384,2019-04-15 02:00,DBBH, 16.7000,-062.0000,, 26.50, 1018.20,,509
8832294,384,2019-04-15 02:00,DBBH, 16.7000,-062.0000,, 26.50, 1018.20,,509
8832046,10384,2019-04-15 02:00,DBBT,-29.2000,-036.9000,, 24.70, 1020.40,,509
8832049,384,2019-04-15 02:00,DBBT,-29.2000,-036.9000,, 24.70, 1020.40,,509
8769707,10384,2019-04-15 02:00,DBBT,-30.1000,-036.9000,, 24.40, 1021.60,,509
8830401,10384,2019-04-15 02:00,DBEA, 54.0000, 008.2000,, 07.90, 1028.20,,509
8768988,10384,2019-04-15 02:00,DBEA, 54.0000, 008.2000,, 06.90, 1030.60,,509
8784272,10384,2019-04-15 02:00,DBFC, 54.4000, 012.4000,, 05.50, 1032.60,,509
8769080,10384,2019-04-15 02:00,DBFH, 53.5000, 008.6000,, 06.80, 1028.90,,509
8846367,10384,2019-04-15 02:00,DBFI, 53.9000, 008.7000,, 09.50, 1027.50,,509
8846365,384,2019-04-15 02:00,DBFI, 53.9000, 008.7000,, 09.50, 1027.50,,509
8784271,10384,2019-04-15 02:00,DBFI, 53.9000, 008.7000,, 09.30, 1030.70,,509
8830513,10384,2019-04-15 02:00,DBFR, 53.5000, 008.6000,, 09.10, 1026.60,,509
8769085,10384,2019-04-15 02:00,DBFR, 53.5000, 008.6000,, 08.70, 1029.80,,509
8784260,10384,2019-04-15 02:00,DBFX, 53.5000, 008.6000,, 10.20, 1029.70,,509
8830514,10384,2019-04-15 02:00,DBJM, 53.9000, 008.9000,, 08.90, 1028.10,,509
8769086,10384,2019-04-15 02:00,DBJM, 54.0000, 008.5000,, 07.50, 1030.80,,509
8836404,384,2019-04-15 02:00,DBKR, 54.1000, 012.1000,, 09.70, 1028.70,,509
8789358,10384,2019-04-15 02:00,DBKR, 54.1000, 012.1000,, 08.70, 1032.10,,509
8836405,10384,2019-04-15 02:00,DBKR, 54.1000, 012.1000,, 09.70, 1028.70,,509
8789366,384,2019-04-15 02:00,DBKR, 54.1000, 012.1000,, 08.70, 1032.10,,509
8832563,10384,2019-04-15 02:00,DBKV, 54.3300, 010.1800,, 07.88, 1029.40,,
8770553,384,2019-04-15 02:00,DBKV, 54.3000, 010.2000,, 07.70, 1032.30,,509
8771266,10384,2019-04-15 02:00,DBKV, 54.3300, 010.1800,, 07.69, 1032.30,,
8831853,384,2019-04-15 02:00,DBKV, 54.3000, 010.2000,, 07.90, 1029.40,,509
8832651,384,2019-04-15 02:00,DBLK,-53.2000,-070.9000,, 08.30, 0993.90,,509
8771405,384,2019-04-15 02:00,DBLK,-52.9000,-070.8000,, 08.00, 0995.90,,509
8771412,10384,2019-04-15 02:00,DBLK,-52.9000,-070.8000,, 08.00, 0995.90,,509
8832739,10384,2019-04-15 02:00,DBLK,-53.2000,-070.9000,, 08.30, 0993.90,,509
8770554,384,2019-04-15 02:00,DBND, 54.3000, 010.2000,, 08.00, 1032.40,,509
8771267,10384,2019-04-15 02:00,DBND, 54.3300, 010.1500,, 08.02, 1032.40,,
8831858,384,2019-04-15 02:00,DBND, 54.3000, 010.2000,, 08.20, 1029.50,,509
8832566,10384,2019-04-15 02:00,DBND, 54.3300, 010.1500,, 08.17, 1029.50,,
8834850,256,2019-04-15 02:00,DCPX2, 09.5000, 133.7000,, 28.00, 1012.50,20010,2
8834863,10256,2019-04-15 02:00,DCPX2, 09.5000, 133.7000,, 28.00, 1012.50,20000,2
8835351,10256,2019-04-15 02:00,DFPG2, 06.2000, 079.8000, 25.00, 33.00, 1011.00,50000,3
8834935,256,2019-04-15 02:00,DFPG2, 06.2000, 079.8000,, 33.00, 1011.00,50010,3
8832261,256,2019-04-15 02:00,DJPZ2, 47.2000,-022.8000,, 13.00, 0998.90,20010,1
8832230,10256,2019-04-15 02:00,DJPZ2, 47.2000,-022.8000,, 13.00, 0998.90,20000,1
8771269,10384,2019-04-15 02:00,EUCDE03, 53.5400, 009.9500,,, 1030.90,,
8831873,384,2019-04-15 02:00,EUCDE03, 53.5000, 010.0000,,, 1027.40,,509
8770560,384,2019-04-15 02:00,EUCDE03, 53.5000, 010.0000,,, 1030.90,,509
8832572,10384,2019-04-15 02:00,EUCDE03, 53.5400, 009.9500,,, 1027.40,,
8831884,384,2019-04-15 02:00,EUCDE04, 53.5000,-004.3000,,, 1013.50,,509
8770608,384,2019-04-15 02:00,EUCDE04, 50.8000,-005.9000,,, 1014.40,,509
8832552,10384,2019-04-15 02:00,EUCDE04, 53.5000,-004.2600,,, 1013.50,,
8771245,10384,2019-04-15 02:00,EUCDE04, 50.8200,-005.9000,,, 1014.40,,
8771248,10384,2019-04-15 02:00,EUCDE06, 48.5700,-024.9100,,, 1002.20,,
8832542,10384,2019-04-15 02:00,EUCDE06, 49.5200,-019.5500,,, 0999.00,,
8770730,384,2019-04-15 02:00,EUCDE06, 48.6000,-024.9000,,, 1002.20,,509
8831850,384,2019-04-15 02:00,EUCDE06, 49.5000,-019.5000,,, 0999.00,,509
8771246,10384,2019-04-15 02:00,EUCDE07, 40.6800,-074.1500,,, 1003.30,,
8770611,384,2019-04-15 02:00,EUCDE07, 40.7000,-074.1000,,, 1003.30,,509
8831851,384,2019-04-15 02:00,EUCDE07, 40.7000,-074.1000,,, 0994.10,,509
8832543,10384,2019-04-15 02:00,EUCDE07, 40.7000,-074.1400,,, 0994.10,,
8831859,384,2019-04-15 02:00,EUCDE08, 49.9000,-003.5000,, 10.90, 1012.40,,509
8832544,10384,2019-04-15 02:00,EUCDE08, 49.9400,-003.4600,, 10.89, 1012.40,,
8771268,10384,2019-04-15 02:00,EUCDE08, 50.8300, 001.0600,, 10.02, 1025.20,,
8770558,384,2019-04-15 02:00,EUCDE08, 50.8000, 001.1000,, 10.00, 1025.20,,509
8832550,10384,2019-04-15 02:00,EUCDE09, 48.9000,-067.9300,, 02.87, 1000.50,,
8831881,384,2019-04-15 02:00,EUCDE09, 48.9000,-067.9000,, 02.90, 1000.50,,509
8771244,10384,2019-04-15 02:00,EUCDE09, 47.0000,-070.8000,, 02.80, 1011.00,,
8770603,384,2019-04-15 02:00,EUCDE09, 47.0000,-070.8000,, 02.80, 1011.00,,509
8771262,10384,2019-04-15 02:00,EUCDE10, 53.5300, 008.5800,,, 1029.70,,
8770533,384,2019-04-15 02:00,EUCDE10, 53.5000, 008.6000,,, 1029.70,,509
8832562,10384,2019-04-15 02:00,EUCDE10, 53.5300, 008.5800,,, 1026.30,,
8831889,384,2019-04-15 02:00,EUCDE10, 53.5000, 008.6000,,, 1026.30,,509
8771286,10384,2019-04-15 02:00,EUCDE12,-29.6900, 031.1600,,, 1010.20,,
8831879,384,2019-04-15 02:00,EUCDE12,-29.9000, 031.0000,,, 1012.30,,509
8832584,10384,2019-04-15 02:00,EUCDE12,-29.8800, 031.0200,,, 1012.30,,
8770614,384,2019-04-15 02:00,EUCDE12,-29.7000, 031.2000,,, 1010.20,,509
8770616,384,2019-04-15 02:00,EUCDE13, 53.6000, 009.6000,,, 1030.70,,509
8771274,10384,2019-04-15 02:00,EUCDE13, 53.5800, 009.6300,,, 1030.70,,
8831867,384,2019-04-15 02:00,EUCDE13, 53.5000, 010.0000,,, 1027.40,,509
8832568,10384,2019-04-15 02:00,EUCDE13, 53.5300, 010.0000,,, 1027.40,,
8770601,384,2019-04-15 02:00,EUCDE14, 06.9000,-080.7000,,, 1010.20,,509
8831877,384,2019-04-15 02:00,EUCDE14, 08.9000,-079.5000,,, 1012.30,,509
8832567,10384,2019-04-15 02:00,EUCDE14, 08.8600,-079.4800,,, 1012.30,,
8771259,10384,2019-04-15 02:00,EUCDE14, 06.8800,-080.7000,,, 1010.20,,
8832571,10384,2019-04-15 02:00,EUCDE16, 51.8900, 004.4300,,, 1020.70,,
8831871,384,2019-04-15 02:00,EUCDE16, 51.9000, 004.4000,,, 1020.70,,509
8770548,384,2019-04-15 02:00,EUCDE16, 51.9000, 004.4000,,, 1027.40,,509
8771264,10384,2019-04-15 02:00,EUCDE16, 51.8900, 004.4300,,, 1027.40,,
8770537,384,2019-04-15 02:00,EUCDE17, 63.1000,-013.4000,,, 1019.40,,509
8831874,384,2019-04-15 02:00,EUCDE17, 63.6000,-021.1000,,, 1013.30,,509
8771238,10384,2019-04-15 02:00,EUCDE17, 63.1000,-013.4000,,, 1019.40,,
8832548,10384,2019-04-15 02:00,EUCDE17, 63.6000,-021.1200,,, 1013.30,,
8771279,10384,2019-04-15 02:00,EUCDE18, 17.7700,-103.5400,,, 1012.60,,
8831852,384,2019-04-15 02:00,EUCDE18, 16.1000,-100.1000,,, 1012.80,,509
8832577,10384,2019-04-15 02:00,EUCDE18, 16.0800,-100.0800,,, 1012.80,,
8770618,384,2019-04-15 02:00,EUCDE18, 17.8000,-103.5000,,, 1012.60,,509
8771234,10384,2019-04-15 02:00,EUCDE19, 31.8100, 133.8900,,, 1014.20,,
8832541,10384,2019-04-15 02:00,EUCDE19, 33.0600, 137.7300,,, 1014.80,,
8831888,384,2019-04-15 02:00,EUCDE19, 33.1000, 137.7000,,, 1014.80,,509
8770602,384,2019-04-15 02:00,EUCDE19, 31.8000, 133.9000,,, 1014.20,,509
8832565,10384,2019-04-15 02:00,EUCDE20, 17.5800,-076.1400,,, 1016.00,,
8831863,384,2019-04-15 02:00,EUCDE20, 17.6000,-076.1000,,, 1016.00,,509
8771261,10384,2019-04-15 02:00,EUCDE20, 14.7500,-078.7600,,, 1012.60,,
8770607,384,2019-04-15 02:00,EUCDE20, 14.8000,-078.8000,,, 1012.60,,509
8770604,384,2019-04-15 02:00,EUCDE22, 17.0000, 040.4000,,, 1008.70,,509
8771285,10384,2019-04-15 02:00,EUCDE22, 16.9600, 040.3600,,, 1008.70,,
8832582,10384,2019-04-15 02:00,EUCDE22, 14.8000, 042.0500,,, 1006.70,,
8831886,384,2019-04-15 02:00,EUCDE22, 14.8000, 042.1000,,, 1006.70,,509
8831875,384,2019-04-15 02:00,EUCDE23, 51.3000, 004.4000,,, 1019.90,,509
8770550,384,2019-04-15 02:00,EUCDE23, 51.4000, 004.1000,,, 1026.80,,509
8771265,10384,2019-04-15 02:00,EUCDE23, 51.3700, 004.0800,,, 1026.80,,
8832573,10384,2019-04-15 02:00,EUCDE23, 51.2600, 004.3800,,, 1019.90,,
8770609,384,2019-04-15 02:00,EUCDE24, 29.8000, 122.6000,,, 1022.90,,509
